,walcl,rrp,tga,net_liq,vix,us10y,dxy,net_liq_wow,net_liq_4w,vix_wow,vix_4w,us10y_wow,us10y_4w,dxy_wow,dxy_4w,nq_week_ret,nq_close_pos,nq_week_range,nq_mom_4w,nq_mom_12w,nq_vol_regime,es_nq_spread,realized_vol,fwd_return,fwd_vol,fwd_points,label,nq_1h_drift,nq_1h_vol,nq_lev_net_pct,nq_lev_wow,nq_lev_4w,nq_lev_pctile,nq_asset_mgr_net_pct,nq_positioning_signal,es_lev_net_pct,es_lev_wow,es_lev_4w,es_lev_pctile,es_asset_mgr_net_pct,es_positioning_signal
2016-04-07,4484.069,52.1398,264.323,4047.87525,16.49728179551122,1.8275,95.13249969482422,-82.5927499999998,-136.45574999999917,-0.9193299691946636,-3.72326525044064,-0.0784999999999997,0.0275,-0.4915008544921875,-2.9654998779296875,-0.0008027024315194,0.0114503816792144,0.0087698744769874,0.026844022822575,0.0307410985371239,1.0558628097194993,0.0055790419119343,0.0169731127351484,0.0101757322175732,0.0093638796581264,76.0,1.0,2.9040991089174965e-05,0.0010529062895262,-0.0626195702061719,0.0416912762107592,-6249.0,0.0341880341880341,0.1888175443858238,-1.0,-0.1254865967621638,-0.0001444410919251,14424.0,0.5128205128205128,0.0915217830035537,0.0
2016-04-14,4499.729,19.4662,239.635,4167.6062,16.175064655172413,1.752,94.53400115966797,119.73095000000012,-54.594199999999546,-0.3222171403388074,-3.1880088414868304,-0.0755000000000001,-0.1379999999999999,-0.5984985351562528,-2.437997436523446,0.0101757322175732,0.9844155844053568,0.0127572152821498,0.0207332747074342,0.0598419666374012,0.6084053264130401,-0.0059784133643652,0.0093638796581264,-0.0064283110772391,0.005876929724981,-48.5,-1.0,7.391961317800313e-05,0.0010077852468215,-0.0164131046508409,0.046206465555331,9173.0,0.1016949152542373,0.1552832852042181,-1.0,-0.1094096466583513,0.0160769501038124,97927.0,0.6779661016949152,0.0866653113842675,0.0
2016-04-21,4490.131,34.1322,268.785,4240.6278,18.072622222222225,1.762,94.35799865722656,73.02160000000003,30.28980000000047,1.8975575670498088,-0.6712032811334829,0.01,-0.1919999999999999,-0.1760025024414062,-1.656001281738284,-0.0064283110772391,0.0,0.0065032516258129,0.013588885508569,0.0495642129581015,0.4306882109562075,-0.008822488437898,0.005876929724981,-0.0154410538602635,0.0055105045329169,-115.75,-1.0,-5.997814867971651e-05,0.0011634642354907,0.0111370480585897,0.0275501527094307,24512.0,0.1596638655462184,0.1608813414351645,-1.0,-0.1094568951913007,-4.724853294937881e-05,55230.0,0.6722689075630253,0.1002430820296002,0.0
2016-04-28,4474.665,25.9506,346.166,4187.2138,16.60708695652174,1.812,94.4519989013672,-53.41399999999976,56.7458000000006,-1.4655352657004812,-0.8095248081841433,0.05,-0.0939999999999998,0.0940002441406306,-1.172001647949216,-0.0154410538602635,0.0,0.0122281688232504,-0.0126091173617847,0.0330685516324316,0.4542850598252804,-0.0115239811555726,0.0055105045329169,-0.011076485332972,0.0102120297928608,-81.75,-1.0,-0.0001356483060622,0.0014546278637615,0.0929053910531458,0.081768342994556,43920.0,0.35,0.1639279493606355,0.0,-0.1026851007869523,0.0067717944043483,58399.0,0.775,0.1453576075536289,0.0
2016-05-05,4477.27,41.771,336.357,4102.5484,16.18121412803532,1.89,94.53600006103515,-84.66540000000077,54.67314999999962,-0.425872828486419,-0.3160676674758989,0.0779999999999998,0.0624999999999997,0.084001159667963,-0.5964996337890653,-0.011076485332972,0.0,0.0094194211337557,-0.0227615062761505,0.0502176337278319,0.8958917004316567,-0.0001422823788189,0.0102120297928608,0.0047268367871211,0.0114705281265563,34.5,1.0,-0.0001010327937405,0.0010421368713391,0.0691890175882609,-0.0237163734648848,29472.0,0.2479338842975206,0.1590791846524896,0.0,-0.0775782740120241,0.0251068267749281,134963.0,0.9090909090909092,0.1412822214538275,1.0
2016-05-12,4478.411,29.7886,315.369,4099.142000000001,16.67150442477876,1.814,93.12200012207032,-3.406399999998939,-68.46419999999944,0.4902902967434386,0.4964397696063471,-0.0759999999999998,0.062,-1.4139999389648352,-1.4120010375976475,0.0047268367871211,0.1019607843121261,0.0086932806054614,-0.0280327379966202,0.0265626093651571,1.0774552871206966,-0.0009946527396438,0.0114705281265563,-0.0023863907544403,0.0119599626129379,-17.5,0.0,3.4153189110346275e-05,0.0010603673981306,-0.0828999617857677,-0.1520889793740286,-16400.0,0.0245901639344262,0.0293294232973898,-1.0,-0.080017980130107,-0.0024397061180828,88754.0,0.9016393442622952,0.1259441257499574,1.0
2016-05-19,4473.741,37.1078,295.339,4133.2534000000005,17.531832229580573,1.762,94.05800018310546,34.111399999999776,-107.3743999999997,0.8603278048018126,-0.5407899926416491,-0.052,0.0,0.9360000610351448,-0.2999984741210966,-0.0023863907544403,0.0,0.0079281003314766,-0.0240787060196765,0.0114755798278662,1.1419183745471986,0.0053274266209333,0.0119599626129379,0.0239209923794552,0.0115746466203419,175.0,1.0,1.8013035362172427e-05,0.0010276378545307,-0.1462861016832791,-0.0633861398975114,-36593.0,0.0,0.0146831032751644,-1.0,-0.0902791786228062,-0.0102611984926992,54135.0,0.8617886178861789,0.1384023642618975,1.0
2016-05-26,4461.111,64.119,268.619,4141.2942,17.826158940397352,1.7879999999999998,94.82000122070312,8.040799999999763,-45.91960000000017,0.2943267108167795,1.2190719838756117,0.0259999999999998,-0.0240000000000002,0.7620010375976562,0.368002319335929,0.0239209923794552,0.9999999999928444,0.0186563428228148,0.0149380123297879,0.024901658970412,1.1970405013410046,0.0040978459408194,0.0115746466203419,0.0053399192337215,0.00267332080992,40.0,1.0,0.0001875883664702,0.0008657868746023,-0.1279588872751647,0.0183272144081144,-50503.0,0.0080645161290322,-0.0426946709864819,-1.0,-0.11148565797003,-0.0212064793472238,-22607.0,0.6451612903225806,0.1419906050643117,0.0
2016-06-02,4461.393,66.8145,267.948,4128.3730000000005,16.797704194260486,1.85,95.3259994506836,-12.921199999999772,25.824600000000828,-1.028454746136866,0.6164900662251647,0.0620000000000002,-0.0399999999999998,0.5059982299804773,0.7899993896484432,0.0053399192337215,0.9999999999550562,0.0029545529993692,0.0317862647713649,0.0353681171375541,0.2859365827151001,4.0450078997444905e-06,0.00267332080992,-0.0026889752016731,0.0045310168704862,-20.25,0.0,4.067448724152421e-05,0.0006785533041995,-0.0826507885594503,0.0453080987157144,-33987.0,0.048,0.0225973896897715,-1.0,-0.1088153584496826,0.0026702995203474,-101047.0,0.68,0.1484304018970082,0.0
2016-06-09,4463.542,48.8642,236.351,4126.630499999999,15.38766826923077,1.8375,95.60749816894533,-1.7425000000012003,27.488499999998567,-1.4100359250297156,-1.2838361555479896,-0.0124999999999999,0.0235,0.2814987182617159,2.4854980468749943,-0.0026889752016731,0.1818181818071625,0.0021969243059716,0.0241707292128319,0.0160995738348102,0.5025347187539708,-0.0066696405414513,0.0045310168704862,-0.0115172092403967,0.0072811901366385,-86.5,-1.0,-2.404631259604401e-05,0.0006715313216006,0.0346020164385452,0.1172528049979955,27982.0,0.2063492063492063,0.1870423555590054,0.0,-0.1156444564852024,-0.0068290980355197,-120749.0,0.626984126984127,0.1464149479320834,0.0
2016-06-16,4472.817,36.973,231.257,4178.326800000001,15.522886836027713,1.7100000000000002,93.88999938964844,51.69630000000143,45.07340000000022,0.1352185667969418,-2.0089453935528603,-0.1274999999999999,-0.0519999999999998,-1.717498779296875,-0.1680007934570255,-0.0115172092403967,0.2142857142816326,0.0070716594827586,0.0147968424290059,0.0038197613494237,0.8073463479486942,-0.0007553853944607,0.0072811901366385,0.0061624461206897,0.0139544623509821,45.75,1.0,-8.60297632972689e-05,0.0011168901756021,0.0720976778141431,0.0374956613755979,51672.0,0.2913385826771653,0.1864515917349541,0.0,-0.1407877789157866,-0.0251433224305842,-181055.0,0.3070866141732283,0.1466816973486171,0.0
2016-06-23,4482.009,78.96079999999999,316.838,4204.587,20.16059957173448,1.61,94.61600036621094,26.26019999999972,63.29280000000017,4.637712735706764,2.334440631337124,-0.1,-0.1779999999999997,0.7260009765625028,-0.2040008544921789,0.0061624461206897,0.9999999999902912,0.0137889487599986,-0.0028034575977038,-0.0006689186929328,1.5034222197274216,-0.0072930362726684,0.0139544623509821,-0.0074299675357274,0.0389066658011307,-55.5,-1.0,-0.0002233826773846,0.0019396607464105,0.1404908103447077,0.0683931325305646,69040.0,0.625,0.1246670792681654,0.0,-0.0915571684712224,0.0492306104445642,11787.0,0.859375,0.1135176509734547,1.0
2016-06-30,4466.482,151.0508,337.093,4086.2102,18.678980477223423,1.686,93.81799926757812,-118.37680000000046,-42.16280000000052,-1.48161909451105,1.88127628296294,0.0759999999999998,-0.1640000000000001,-0.7980010986328097,-1.508000183105466,-0.0074299675357274,0.9999999999956332,0.030886468624608,-0.0154699067157985,-0.0072970711297071,3.502077858427376,-0.0015919261044656,0.0389066658011307,0.0061031122500589,0.0086146636093409,45.25,1.0,0.0002001270938652,0.0017167143746541,0.1840137035866573,0.0435228932419496,58472.0,0.8294573643410853,0.1819847300274346,1.0,-0.1274444378925447,-0.0358872694213222,-30839.0,0.4573643410852713,0.1155294885826754,0.0
2016-07-07,4470.605,96.1195,303.297,3978.3382,19.987982832618027,1.496,96.02999877929688,-107.87199999999984,-148.29229999999916,1.3090023553946004,4.600314563387256,-0.1899999999999999,-0.3415000000000001,2.2119995117187443,0.4225006103515625,0.0061031122500589,0.9999999999792748,0.0064682619478517,-0.0067904933093668,-0.0112992478213327,0.7798079818763988,0.0054401078931731,0.0086146636093409,0.0184663851464574,0.0078880655576308,137.75,1.0,5.228624252013009e-05,0.0010075632992364,0.160694180222852,-0.0233195233638053,25088.0,0.7153846153846154,0.0578483519043366,0.0,-0.1400088448041858,-0.0125644069116411,-67391.0,0.3230769230769231,0.0679047133317631,0.0
2016-07-14,4472.202,54.1494,316.064,4071.1885,16.733995381062353,1.4025,96.05249977111816,92.8502999999996,-107.13830000000098,-3.2539874515556733,1.2111085450346408,-0.0935000000000001,-0.3075000000000003,0.022500991821289,2.1625003814697266,0.0184663851464574,0.9999999999862542,0.0095758333607555,0.0233364762931034,0.0134734033683507,0.7033649637393171,-0.0062378268743659,0.0078880655576308,0.0063509822633189,0.0074616126355565,48.25,1.0,0.0001631448924186,0.0007639101423701,0.1088871897129892,-0.0518069905098628,4209.0,0.4732824427480916,0.209863216340075,0.0,-0.1525616638914281,-0.0125528190872422,-18552.0,0.1908396946564885,0.1031876072339516,-1.0
2016-07-21,4480.973,70.8266,329.15,4101.9886,16.411128668171557,1.468,96.32200164794922,30.80009999999993,-102.59840000000077,-0.3228667128907965,-3.7494709035629192,0.0655000000000001,-0.1420000000000001,0.2695018768310575,1.7060012817382812,0.0063509822633189,0.8280701754269744,0.0093192073768883,0.0235282305298034,0.0359054264616218,0.6558306242251927,0.0060738716037955,0.0074616126355565,0.0106598652802301,0.0051026270410696,81.5,1.0,5.758365819559627e-05,0.0007477355641298,0.1288007125517385,0.0199135228387493,-10906.0,0.5606060606060606,0.2214411708203077,0.0,-0.1209219910706828,0.0316396728207453,-53053.0,0.5606060606060606,0.115551332796245,0.0
2016-07-28,4464.498,55.3418,325.499,4080.9964,15.794977477477476,1.582,96.87799987792968,-20.99220000000014,-5.213800000000447,-0.6161511906940795,-2.884002999745949,0.1140000000000001,-0.1039999999999998,0.5559982299804602,3.060000610351551,0.0106598652802301,0.9999999999848485,0.0085414779345153,0.0421822841150487,0.058674430553177,0.4659268089317493,0.0081665602659166,0.0051026270410696,0.0031059919761873,0.0057746669954002,24.0,1.0,9.277946966743376e-05,0.000836711305581,0.2204733464994725,0.0916726339477339,15418.0,0.9548872180451128,0.1935858694014165,1.0,-0.1071567493957953,0.0137652416748874,36547.0,0.7218045112781954,0.1475108790545756,0.0
2016-08-04,4466.793,76.4604,298.813,4083.6572,15.120307692307692,1.552,97.14200134277344,2.6608000000001084,105.3189999999995,-0.6746697851697849,-4.867675140310334,-0.03,0.056,0.2640014648437585,1.1120025634765651,0.0031059919761873,0.9752066115380096,0.0039027222293897,0.0390776861719954,0.0569665564381414,0.5511804402442528,0.0051325210845145,0.0057746669954002,0.0072571281125015,0.0056248951483566,56.25,1.0,3.816909490848105e-05,0.0007707913397577,0.2316712544813335,0.0111979079818609,30346.0,0.9701492537313432,0.2204049446176537,1.0,-0.1059066647772896,0.0012500846185056,99249.0,0.7238805970149254,0.1484486865456115,0.0
2016-08-11,4468.929,68.812,259.832,4091.5196,13.890957683741648,1.516,95.5239990234375,7.86239999999998,20.33109999999988,-1.229350008566044,-2.843037697320705,-0.036,0.1135000000000001,-1.6180023193359432,-0.5285007476806669,0.0072571281125015,0.9999999999518072,0.0026577860322136,0.0276415808351706,0.067183815740013,0.5653737048241891,-0.0010500529840462,0.0056248951483566,0.0010887316276537,0.0044839949144629,8.5,0.0,5.459298815108625e-05,0.0005936501094245,0.2353265778827532,0.0036553234014196,45165.0,0.9703703703703704,0.1993736621782637,1.0,-0.111650843342465,-0.0057441785651753,129673.0,0.6370370370370371,0.1405544726557125,0.0
2016-08-18,4466.476,69.4102,260.81,4140.285,14.109058295964129,1.56,96.05600128173828,48.76540000000023,38.296400000000176,0.2181006122224786,-2.30207037220743,0.044,0.092,0.5320022583007784,-0.266000366210946,0.0010887316276537,0.4123711340036136,0.0031027092729424,0.0222680007847753,0.0433868437739879,0.4791566277716403,0.0004479407085764,0.0044839949144629,-0.0033586028212263,0.0042299093548804,-26.25,-1.0,4.906150996492295e-06,0.0005996352327377,0.2281027513545848,-0.0072238265281683,36468.0,0.9485294117647058,0.2015677569043198,1.0,-0.1127917621547451,-0.00114091881228,29569.0,0.6323529411764706,0.1612696930253704,0.0
2016-08-25,4473.84,101.4826,254.376,4136.255799999999,14.928564920273349,1.544,95.0040008544922,-4.029200000000856,55.25939999999946,0.8195066243092217,-0.8664125572041286,-0.016,-0.038,-1.0520004272460852,-1.873999023437492,-0.0033586028212263,0.0,0.0044611335772514,0.0080885207713212,0.0343591275769346,0.4458254836280796,0.0003007147160529,0.0042299093548804,-0.0006097952371783,0.0027974493356656,-4.75,0.0,-2.261263368808328e-05,0.0006604300345246,0.2197984428191041,-0.0083043085354807,9617.0,0.927007299270073,0.2030873976204119,1.0,-0.0989250454056607,0.0138667167490844,26775.0,0.7956204379562044,0.1577942278319285,0.0
2016-09-01,4457.907,103.932,274.195,4117.9814,14.837639198218264,1.564,94.6259994506836,-18.27439999999933,34.32420000000002,-0.0909257220550845,-0.2826684940894282,0.02,0.012,-0.3780014038085966,-2.5160018920898466,-0.0006097952371783,0.1923076922978303,0.0025048973955489,0.0043542768675008,0.0365155449038012,0.2994053807018435,0.0016856780894216,0.0027974493356656,0.0023764411188542,0.0079941435967797,18.5,0.0,-9.479385877723656e-06,0.000755508612268,0.2356909830827699,0.0158925402636658,6620.0,0.9710144927536232,0.198267917801769,1.0,-0.0855766711728161,0.0133483742328446,56825.0,0.8985507246376812,0.1663198562736951,1.0
2016-09-08,4459.394,82.184,236.154,4079.78,14.758072562358278,1.582,95.7740005493164,-38.20139999999947,-11.739599999999427,-0.0795666358599866,0.8671148786166292,0.018,0.066,1.1480010986328182,0.2500015258789148,0.0023764411188542,0.0223880597008242,0.0042930830102841,-0.0005123442953665,0.0510843211206897,0.8501909037377596,-0.0013967965030856,0.0079941435967797,0.0036523243520327,0.0256718564514742,28.5,1.0,2.557609468957913e-05,0.0005811907332635,0.2123173530557656,-0.0233736300270043,-2103.0,0.8848920863309353,0.2034710695097875,1.0,-0.0773119337173696,0.0082647374554464,92647.0,0.920863309352518,0.1645260934779574,1.0
2016-09-15,4481.635,73.6856,243.082,4141.0560000000005,13.64673860911271,1.5750000000000002,95.17249870300292,61.276000000000295,0.7710000000006403,-1.111333953245568,-0.4623196868514174,-0.0069999999999998,0.0150000000000001,-0.6015018463134822,-0.8835025787353459,0.0036523243520327,0.9999999999931508,0.0186420659495004,0.0020471483862714,0.0484621305933934,2.473391537211789,0.0154795912448538,0.0256718564514742,0.0092571902831424,0.0082419865410194,72.5,1.0,1.762971636008108e-05,0.0011630882769017,0.2329327016426546,0.020615348586889,6011.0,0.9571428571428572,0.1988854801755271,1.0,-0.0831487909698328,-0.0058368572524631,67455.0,0.8928571428571429,0.162398866659177,1.0
2016-09-22,4473.032,150.794,340.448,4164.8674,17.157705627705628,1.698,95.33799896240234,23.8113999999996,28.61160000000109,3.5109670185929183,2.229140707432279,0.1229999999999997,0.1539999999999999,0.1655002593994083,0.3339981079101477,0.0092571902831424,0.9999999999891304,0.0116393079672328,0.0147313691507799,0.0660889503321306,1.05344752354577,-0.0019693823648441,0.0082419865410194,-0.0053135971154758,0.0100397073309778,-42.0,-1.0,8.575395241366244e-05,0.0008343474416363,0.1333069952498125,-0.099625706392842,-22359.0,0.5531914893617021,0.1217192754331007,0.0,-0.0772296124236566,0.0059191785461761,19688.0,0.9219858156028368,0.111489014468887,1.0
2016-09-29,4452.002,231.7236,351.7,3981.79,16.804273127753305,1.6759999999999995,95.81599884033204,-183.07739999999967,-136.19139999999925,-0.3534324999523228,1.9666339295350408,-0.0220000000000002,0.1119999999999996,0.4779998779296903,1.1899993896484349,-0.0053135971154758,0.549295774637572,0.0067728703615377,0.0099553614438485,0.0539915543937261,1.2640366330970552,0.0019347742947453,0.0100397073309778,0.0035295239912238,0.0041871212432705,27.75,1.0,-6.447262813580806e-05,0.0008993925049349,0.1826808324843545,0.0493738372345419,-19870.0,0.7816901408450704,0.1967435598893901,0.0,-0.1286903521218349,-0.0514607396981783,-115964.0,0.4154929577464789,0.1546398936641804,0.0
2016-10-06,4459.407,315.0072,347.76,3868.5784,15.671425485961125,1.58,95.44000091552736,-113.21160000000008,-211.20159999999987,-1.132847641792182,0.9133529236028456,-0.0959999999999996,-0.002,-0.375997924804679,-0.3339996337890625,0.0035295239912238,0.9062499999433594,0.0020278833967046,0.0111171627206612,0.0385336799499818,0.5484714665471946,0.00057203785444,0.0041871212432705,-0.0096324461343473,0.0100721015118807,-76.0,-1.0,3.952278363989071e-05,0.0007280012926977,0.2378451309865884,0.0551642985022338,5839.0,0.9790209790209792,0.1817729117177984,1.0,-0.1454247856694103,-0.0167344335475753,-183927.0,0.2167832167832167,0.1635915413446599,0.0
2016-10-13,4457.698,199.31325,356.185,3796.6398,15.431198156682028,1.6780000000000002,96.0240005493164,-71.9386000000004,-344.4162000000006,-0.2402273292790955,1.784459547569318,0.098,0.1029999999999999,0.5839996337890625,0.8515018463134822,-0.0096324461343473,0.0,0.0124456104427949,-0.0022664155520796,0.0220391079720096,1.2827916444958607,0.0015175722954352,0.0100721015118807,0.0061108267212695,0.0027484056872701,47.75,1.0,-6.992483013074526e-05,0.0009231474631989,0.2392740054753777,0.0014288744887892,-1185.0,0.9861111111111112,0.1769560955825193,1.0,-0.1484272068229694,-0.003002421153559,-172171.0,0.1875,0.1441491765629305,-1.0
2016-10-20,4467.382,159.3708,391.988,3902.19975,16.00314732142857,1.76,97.42749786376952,105.5599500000003,-262.66764999999987,0.5719491647465436,-1.1545583062770568,0.0819999999999998,0.062,1.403497314453119,2.089498901367193,0.0061108267212695,0.9999999999753088,0.005151524787738,-0.0053768542239933,0.0174388507829688,0.3590096745578587,0.0021037444363007,0.0027484056872701,-0.0046745317518364,0.0116938384382782,-36.75,-1.0,4.503464385235629e-05,0.000870585445916,0.2612112899538774,0.0219372844784996,34849.0,0.993103448275862,0.1339875213468339,1.0,-0.1542249986586443,-0.0057977918356749,-182719.0,0.1655172413793103,0.1295739379010059,-1.0
2016-10-27,4454.326,146.68800000000002,429.027,3916.0232,16.634291938997823,1.768,98.0,13.823449999999866,-65.76680000000033,0.6311446175692517,-0.1699811887554823,0.008,0.0920000000000003,0.5725021362304688,2.184001159667972,-0.0046745317518364,0.0,0.0122364217252396,-0.0047378295017329,0.0095471552057799,1.4350408910584191,0.000337534333183,0.0116938384382782,-0.0169329073482428,0.0056886043921867,-132.5,-1.0,-2.6547919744815528e-05,0.00081584731662,0.2439971913614678,-0.0172140985924095,24156.0,0.9863013698630136,0.187420842985294,1.0,-0.1313869158193319,0.0228380828393123,-14052.0,0.4041095890410959,0.1212392645574857,0.0
2016-11-03,4453.087,168.2892,417.665,3878.611,15.429358407079643,1.784,98.7219985961914,-37.41220000000021,10.032599999999547,-1.2049335319181775,-0.2420670788814778,0.016,0.2039999999999999,0.7219985961914119,3.2819976806640625,-0.0169329073482428,0.0,0.0170945726356841,-0.0250316856780734,-0.014697876973326,0.6976378892799382,-0.0020075342139144,0.0056886043921867,0.0090022749431264,0.0205320257005518,69.25,1.0,-0.0001540844423356,0.0010337500485462,0.3106486706945775,0.0666514793331096,27567.0,0.9931972789115646,0.1798459023753292,1.0,-0.132884112305257,-0.001497196485925,21142.0,0.3809523809523809,0.1232605182037824,0.0
2016-11-10,4455.087,124.6826,376.217,3867.1328,17.631831896551724,1.832,97.81199951171877,-11.47819999999956,70.4930000000004,2.2024734894720783,2.200633739869696,0.048,0.1539999999999999,-0.9099990844726592,1.787998962402341,0.0090022749431264,0.5284178187371527,0.0209682094888395,-0.006686716150499,-0.0069091258036656,2.163217510763096,-0.0227212099053584,0.0205320257005518,0.0109189293651561,0.0136151135101291,84.75,1.0,4.619826635246347e-05,0.0030952492490846,0.3745114333290151,0.0638627626344375,47734.0,0.9932432432432432,0.1326026029505161,1.0,-0.1003996351855745,0.0324844771196824,134310.0,0.7635135135135135,0.0888850124752069,0.0
2016-11-17,4453.633,98.034,400.625,3954.1874,17.05461373390558,1.944,98.0,87.05459999999994,51.98765000000003,-0.5772181626461439,1.0514664124770086,0.1119999999999996,0.1839999999999997,0.1880004882812471,0.5725021362304688,0.0109189293651561,0.9999999999925374,0.0170776779455808,-0.0019397716793334,0.0073175428461389,1.3252615412162,0.0046775342297729,0.0136151135101291,0.0026763525138597,0.0096309204476345,21.0,0.0,0.0001305822261632,0.0012606449505697,0.3615480540668849,-0.0129633792621302,30441.0,0.9865771812080536,0.1108618539605698,1.0,-0.0676737545629263,0.0327258806226482,255810.0,0.959731543624161,0.0798861396559965,1.0
2016-11-24,4465.782,124.76775,399.665,3954.974,15.75074074074074,2.2425,100.4000015258789,0.7865999999999076,38.95080000000007,-1.3038729931648394,-0.8835511982570825,0.2985000000000004,0.4745000000000001,2.4000015258789062,2.4000015258789062,0.0026763525138597,0.6188679245189604,0.0084207181442643,0.0054313099041534,0.0106297568964963,0.8882166754394141,-0.0033438974177282,0.0096309204476345,-0.0143628852875754,0.0126185974768519,-113.0,-1.0,3.4328805009044295e-05,0.0006921910051769,0.1085501596843885,-0.2529978943824964,-46629.0,0.4133333333333333,0.1132115348487694,0.0,-0.0793257804582312,-0.0116520258953049,155955.0,0.9,0.0983719025084006,1.0
2016-12-01,4446.307,154.84160000000003,409.36,3941.34925,14.55700956937799,2.335,101.25,-13.624749999999947,62.738250000000335,-1.1937311713627494,-0.8723488377016544,0.0924999999999998,0.5509999999999999,0.8499984741210938,2.528001403808588,-0.0143628852875754,0.0,0.0178605970726674,0.0080597985050374,-0.0062473969179508,1.1238151735157036,-0.0111894334787079,0.0126185974768519,0.0163131085176349,0.0065526680420506,126.5,1.0,-0.0001487050951923,0.0009516442816359,0.123298987174064,0.0147488274896755,-67359.0,0.4768211920529801,0.1327288834970828,0.0,-0.0843876506969378,-0.0050618702387065,142497.0,0.8741721854304636,0.0962283654867335,1.0
2016-12-08,4448.618,178.785,343.355,3882.1054,14.445972540045767,2.3600000000000003,101.25800018310548,-59.24385000000029,14.972599999999602,-0.1110370293322233,-3.185859356505956,0.0250000000000003,0.5280000000000002,0.0080001831054659,3.446000671386713,0.0163131085176349,0.999999999991968,0.0157974876284735,0.0153638032660159,0.006288505123376,0.680083679245296,-0.0039706826411789,0.0065526680420506,0.0089138434208857,0.010890701926209,70.25,1.0,0.0001515069925759,0.0009291411743666,0.1038412121402046,-0.0194577750338593,-92019.0,0.375,0.1367144043496654,0.0,-0.0976201054694637,-0.0132324547725259,-928.0,0.7763157894736842,0.1098261074731823,0.0
2016-12-15,4470.973,196.5612,324.525,3926.478000000001,13.742371364653245,2.384,100.53999938964844,44.3726000000006,-27.70939999999973,-0.7036011753925226,-3.312242369252335,0.0239999999999995,0.4400000000000001,-0.7180007934570227,2.539999389648443,0.0089138434208857,0.9614035087584364,0.0089608552114447,0.0133499012298476,0.0059461682006516,1.105002433486298,0.0033865188242911,0.010890701926209,0.000220091180632,0.0052602926878786,1.75,0.0,8.090475714289138e-05,0.0009671580139807,0.028856934909613,-0.0749842772305915,-100808.0,0.1699346405228758,0.0708696421897436,-1.0,-0.08209143996283,0.0155286655066337,-52188.0,0.8823529411764706,0.0831992649887317,1.0
2016-12-22,4469.089,269.68,388.497,3949.8868,14.474666666666666,2.516,101.73799896240234,23.40879999999925,-5.087200000000394,0.7322953020134211,-1.2760740740740744,0.1320000000000001,0.2734999999999998,1.1979995727539006,1.3379974365234375,0.000220091180632,0.5155279502977509,0.0050609832767509,0.0108674928503336,0.011542497376705,0.5562013811269689,0.000131430838403,0.0052602926878786,-0.0022632968691059,0.0067684650477734,-18.0,0.0,-3.948151184170974e-06,0.0005534669547974,0.0927290969899665,0.0638721620803534,-9.0,0.3246753246753247,0.0388561872909699,0.0,-0.0931305096947024,-0.0110390697318724,-84527.0,0.8181818181818182,0.0984835431983667,1.0
2016-12-29,4451.451,311.272,380.679,3810.912,14.464757505773672,2.562,103.097998046875,-138.97479999999996,-130.4372500000004,-0.0099091608929935,-0.0922520636043184,0.0459999999999998,0.2269999999999998,1.359999084472662,1.8479980468750057,-0.0022632968691059,0.0,0.0053875236294896,0.0232768070152813,0.0057034220532319,0.6997533091511237,0.0026125896557167,0.0067684650477734,0.0054820415879017,0.012449133517052,43.5,1.0,2.029386792387984e-06,0.0008057021301705,0.1325397826596262,0.0398106856696596,-1479.0,0.535483870967742,0.181103461947413,0.0,-0.0811769846838957,0.0119535250108067,32405.0,0.8903225806451613,0.1565125627594009,1.0
2017-01-05,4453.101,313.87225,387.989,3759.5,14.352735294117648,2.53,102.99250030517578,-51.41199999999981,-122.60539999999992,-0.1120222116560238,-0.093237245928119,-0.032,0.1699999999999994,-0.1054977416992244,1.7345001220703151,0.0054820415879017,0.9999999999897958,0.0122830105909632,0.0123715264560335,0.0210519580240593,1.2612170320329812,-0.0013776466080892,0.012449133517052,0.0091182553111486,0.005389367225744,72.75,1.0,3.729436988604622e-05,0.0009570637103548,0.1810419739662479,0.0485021913066216,14117.0,0.7435897435897436,0.1653201188943008,0.0,-0.0623833817627685,0.0187936029211271,128979.0,0.9743589743589745,0.1409741342156773,1.0
2017-01-12,4452.509,176.3856,372.492,3751.2397499999993,13.863809523809524,2.4325,102.45499801635742,-8.260250000000724,-175.23825000000124,-0.4889257703081249,0.1214381591562787,-0.0974999999999997,0.0485000000000002,-0.5375022888183594,1.9149986267089787,0.0091182553111486,0.7235294117476817,0.0052786834342493,0.0125766388932557,0.024104048080898,0.5340866443163803,0.0093836950563265,0.005389367225744,0.0023288309268747,0.0056819741966554,18.75,0.0,8.479602422770007e-05,0.0006469182669317,0.1437486662921397,-0.0372933076741081,25673.0,0.5769230769230769,0.148012176480579,0.0,-0.0357592193126383,0.0266241624501301,149979.0,0.9871794871794872,0.1447839788683561,1.0
