timestamp,intended_timestamp,snapshot_date,snapshot_weekday,session_label,expiry,nq_price,qqq_price,gamma_flip,gamma_regime,vol_regime,iv,rv_iv_ratio,hv5,hv10,hv21,hv63,strike_futures,strike_etf,dist_nq,dist_pct,net_gex,abs_gex,net_vex,net_charmex,net_dex,net_dag,net_vegaex,total_oi,score,type
2026-05-28T13:48:52 ET,2026-05-28T13:45:00 ET,2026-05-28,Thu,1348ET,2026-06-01,30306.75,736.395,29997.7,POSITIVE,NEUTRAL,21.48,0.713,10.45,15.4,15.32,18.81,27821.4,676.0,-2485.3499999999985,-8.200648370412528,-106506.5,133356.88,2646720.31,140475.57,2033907.4600000002,2.279792,502.43,298,,
2026-05-28T13:48:52 ET,2026-05-28T13:45:00 ET,2026-05-28,Thu,1348ET,2026-05-28,30306.75,736.395,29997.7,POSITIVE,NEUTRAL,21.48,0.713,10.45,15.4,15.32,18.81,27862.32,677.0,-2444.4300000000003,-8.06562894404712,-1009373.87,1054297.33,6097479.92,8722574.450000001,-1376477.0199999998,-4.8390450000000005,1981.45,751,,
2026-05-28T13:48:52 ET,2026-05-28T13:45:00 ET,2026-05-28,Thu,1348ET,2026-05-29,30306.75,736.395,29997.7,POSITIVE,NEUTRAL,21.48,0.713,10.45,15.4,15.32,18.81,27862.56,677.0,-2444.1899999999987,-8.064837041253183,-1013098.19,2041569.63,11055017.469999999,8480266.33,45974727.38,88.515659,4273.21,2656,,
2026-05-28T13:48:52 ET,2026-05-28T13:45:00 ET,2026-05-28,Thu,1348ET,2026-06-01,30306.75,736.395,29997.7,POSITIVE,NEUTRAL,21.48,0.713,10.45,15.4,15.32,18.81,27862.56,677.0,-2444.1899999999987,-8.064837041253183,-80830.48,80830.48,2005521.94,83671.9,-104639.1,-0.120371,299.8,176,,
2026-05-28T13:48:52 ET,2026-05-28T13:45:00 ET,2026-05-28,Thu,1348ET,2026-05-28,30306.75,736.395,29997.7,POSITIVE,NEUTRAL,21.48,0.713,10.45,15.4,15.32,18.81,27903.47,678.0,-2403.279999999999,-7.929850610837516,-1021029.76,1029398.8600000001,6258771.069999999,8372774.4,-2173582.86,-7.592259,1874.4399999999998,738,,
2026-05-28T13:48:52 ET,2026-05-28T13:45:00 ET,2026-05-28,Thu,1348ET,2026-05-29,30306.75,736.395,29997.7,POSITIVE,NEUTRAL,21.48,0.713,10.45,15.4,15.32,18.81,27903.71,678.0,-2403.040000000001,-7.92905870804359,206092.68000000017,2490733.48,-2263720.9299999997,10166845.67,125699281.28,241.216995,5089.85,3251,,
2026-05-28T13:48:52 ET,2026-05-28T13:45:00 ET,2026-05-28,Thu,1348ET,2026-06-01,30306.75,736.395,29997.7,POSITIVE,NEUTRAL,21.48,0.713,10.45,15.4,15.32,18.81,27903.71,678.0,-2403.040000000001,-7.92905870804359,-87805.43000000001,93470.29,2174549.85,95054.09,322485.55,0.38131400000000004,341.29999999999995,198,,
2026-05-28T13:48:52 ET,2026-05-28T13:45:00 ET,2026-05-28,Thu,1348ET,2026-05-28,30306.75,736.395,29997.7,POSITIVE,NEUTRAL,21.48,0.713,10.45,15.4,15.32,18.81,27944.63,679.0,-2362.119999999999,-7.794039281678171,-584253.81,642402.29,3634480.11,5135222.42,112749.34000000008,0.39090500000000006,1132.8799999999999,464,,
2026-05-28T13:48:52 ET,2026-05-28T13:45:00 ET,2026-05-28,Thu,1348ET,2026-05-29,30306.75,736.395,29997.7,POSITIVE,NEUTRAL,21.48,0.713,10.45,15.4,15.32,18.81,27944.87,679.0,-2361.880000000001,-7.793247378884245,-1814447.27,2136845.91,20058116.02,8568689.74,12288143.74,23.514288,4262.610000000001,2797,,
2026-05-28T13:48:52 ET,2026-05-28T13:45:00 ET,2026-05-28,Thu,1348ET,2026-06-01,30306.75,736.395,29997.7,POSITIVE,NEUTRAL,21.48,0.713,10.45,15.4,15.32,18.81,27944.87,679.0,-2361.880000000001,-7.793247378884245,-133656.84,133656.84,3302972.11,133490.5,-168284.46,-0.204865,480.47,275,,
2026-05-28T13:48:52 ET,2026-05-28T13:45:00 ET,2026-05-28,Thu,1348ET,2026-05-28,30306.75,736.395,29997.7,POSITIVE,NEUTRAL,21.48,0.713,10.45,15.4,15.32,18.81,27985.78,680.0,-2320.970000000001,-7.658260948468579,-8722399.12,8881637.12,55068614.879999995,69754102.01,-14735699.169999998,-50.655546,15162.86,6470,,
2026-05-28T13:48:52 ET,2026-05-28T13:45:00 ET,2026-05-28,Thu,1348ET,2026-05-29,30306.75,736.395,29997.7,POSITIVE,NEUTRAL,21.48,0.713,10.45,15.4,15.32,18.81,27986.03,680.0,-2320.720000000001,-7.6574360497249,-16328235.82,26054138.6,181634545.99,102603997.14999999,431293868.46999997,823.4123069999999,50727.170000000006,34182,,
2026-05-28T13:48:52 ET,2026-05-28T13:45:00 ET,2026-05-28,Thu,1348ET,2026-06-01,30306.75,736.395,29997.7,POSITIVE,NEUTRAL,21.48,0.713,10.45,15.4,15.32,18.81,27986.03,680.0,-2320.720000000001,-7.6574360497249,-279684.38999999996,326799.69,6894644.47,320455.32,3054857.25,3.835216,1156.5500000000002,652,,
2026-05-28T13:48:52 ET,2026-05-28T13:45:00 ET,2026-05-28,Thu,1348ET,2026-05-28,30306.75,736.395,29997.7,POSITIVE,NEUTRAL,21.48,0.713,10.45,15.4,15.32,18.81,28026.94,681.0,-2279.8100000000013,-7.522449619309233,-557429.51,571025.3500000001,3572090.6,4404638.27,-802904.2,-2.7336150000000004,943.35,420,,
2026-05-28T13:48:52 ET,2026-05-28T13:45:00 ET,2026-05-28,Thu,1348ET,2026-05-29,30306.75,736.395,29997.7,POSITIVE,NEUTRAL,21.48,0.713,10.45,15.4,15.32,18.81,28027.18,681.0,-2279.5699999999997,-7.521657716515297,-1788167.17,2328421.93,20012583.830000002,9002331.389999999,22797434.419999998,43.450127,4424.1,3060,,
2026-05-28T13:48:52 ET,2026-05-28T13:45:00 ET,2026-05-28,Thu,1348ET,2026-06-01,30306.75,736.395,29997.7,POSITIVE,NEUTRAL,21.48,0.713,10.45,15.4,15.32,18.81,28027.18,681.0,-2279.5699999999997,-7.521657716515297,-61099.56,66277.48,1501999.3399999999,63787.92,286926.13999999996,0.372126,230.92000000000002,128,,
2026-05-28T13:48:52 ET,2026-05-28T13:45:00 ET,2026-05-28,Thu,1348ET,2026-05-28,30306.75,736.395,29997.7,POSITIVE,NEUTRAL,21.48,0.713,10.45,15.4,15.32,18.81,28068.09,682.0,-2238.66,-7.38667128609963,-1241430.6,1252190.56,8075239.52,9483141.49,-2165142.4400000004,-7.292470999999999,2000.9199999999998,931,,
2026-05-28T13:48:52 ET,2026-05-28T13:45:00 ET,2026-05-28,Thu,1348ET,2026-05-29,30306.75,736.395,29997.7,POSITIVE,NEUTRAL,21.48,0.713,10.45,15.4,15.32,18.81,28068.34,682.0,-2238.41,-7.385846387355952,-5266339.85,6058419.25,59286577.20999999,22988616.63,29911981.25,56.952265,11232.1,7970,,
2026-05-28T13:48:52 ET,2026-05-28T13:45:00 ET,2026-05-28,Thu,1348ET,2026-06-01,30306.75,736.395,29997.7,POSITIVE,NEUTRAL,21.48,0.713,10.45,15.4,15.32,18.81,28068.34,682.0,-2238.41,-7.385846387355952,-91094.86,91094.86,2232366.21,86021.6,-110225.86,-0.147943,312.48,170,,
2026-05-28T13:48:52 ET,2026-05-28T13:45:00 ET,2026-05-28,Thu,1348ET,2026-05-28,30306.75,736.395,29997.7,POSITIVE,NEUTRAL,21.48,0.713,10.45,15.4,15.32,18.81,28109.25,683.0,-2197.5,-7.250859956940285,-415964.68,437228.04,2746787.67,3249829.16,-233008.90000000002,-0.775447,675.4899999999999,329,,
2026-05-28T13:48:52 ET,2026-05-28T13:45:00 ET,2026-05-28,Thu,1348ET,2026-05-29,30306.75,736.395,29997.7,POSITIVE,NEUTRAL,21.48,0.713,10.45,15.4,15.32,18.81,28109.49,683.0,-2197.2599999999984,-7.2500680541463485,-2220659.28,2673606.9,25141557.270000003,9953148.08,18318811.810000002,34.870955,4835.910000000001,3518,,
2026-05-28T13:48:52 ET,2026-05-28T13:45:00 ET,2026-05-28,Thu,1348ET,2026-06-01,30306.75,736.395,29997.7,POSITIVE,NEUTRAL,21.48,0.713,10.45,15.4,15.32,18.81,28109.49,683.0,-2197.2599999999984,-7.2500680541463485,-48332.590000000004,50554.77,1180311.1199999999,46823.77,86866.9,0.12087600000000001,170.73,91,,
2026-05-28T13:48:52 ET,2026-05-28T13:45:00 ET,2026-05-28,Thu,1348ET,2026-05-28,30306.75,736.395,29997.7,POSITIVE,NEUTRAL,21.48,0.713,10.45,15.4,15.32,18.81,28150.4,684.0,-2156.3499999999985,-7.115081623730682,-565245.22,575737.02,3789442.0700000003,4198419.38,-741093.97,-2.433887,859.58,439,,
2026-05-28T13:48:52 ET,2026-05-28T13:45:00 ET,2026-05-28,Thu,1348ET,2026-05-29,30306.75,736.395,29997.7,POSITIVE,NEUTRAL,21.48,0.713,10.45,15.4,15.32,18.81,28150.65,684.0,-2156.0999999999985,-7.114256724987003,-473016.32999999996,898883.13,5384590.609999999,3281853.53,19433511.03,37.017053,1586.0,1182,,
2026-05-28T13:48:52 ET,2026-05-28T13:45:00 ET,2026-05-28,Thu,1348ET,2026-06-01,30306.75,736.395,29997.7,POSITIVE,NEUTRAL,21.48,0.713,10.45,15.4,15.32,18.81,28150.65,684.0,-2156.0999999999985,-7.114256724987003,-180035.13999999998,181189.22,4379622.25,164539.7,-140183.26,-0.20261200000000001,602.4699999999999,314,,
2026-05-28T13:48:52 ET,2026-05-28T13:45:00 ET,2026-05-28,Thu,1348ET,2026-05-28,30306.75,736.395,29997.7,POSITIVE,NEUTRAL,21.48,0.713,10.45,15.4,15.32,18.81,28191.56,685.0,-2115.1899999999987,-6.979270294571337,-2639360.37,2711742.4299999997,17965503.770000003,19393312.44,-2601857.6399999997,-8.421588,3910.83,2098,,
2026-05-28T13:48:52 ET,2026-05-28T13:45:00 ET,2026-05-28,Thu,1348ET,2026-05-29,30306.75,736.395,29997.7,POSITIVE,NEUTRAL,21.48,0.713,10.45,15.4,15.32,18.81,28191.81,685.0,-2114.9399999999987,-6.9784453958276575,-7055883.68,23007985.14,80740344.45,82354130.13,741571150.76,1414.8727900000001,39595.11,30205,,
2026-05-28T13:48:52 ET,2026-05-28T13:45:00 ET,2026-05-28,Thu,1348ET,2026-06-01,30306.75,736.395,29997.7,POSITIVE,NEUTRAL,21.48,0.713,10.45,15.4,15.32,18.81,28191.81,685.0,-2114.9399999999987,-6.9784453958276575,-123101.35,197562.67,2981918.1999999997,175838.88999999998,4334959.81,6.52017,646.8,329,,
2026-05-28T13:48:52 ET,2026-05-28T13:45:00 ET,2026-05-28,Thu,1348ET,2026-05-28,30306.75,736.395,29997.7,POSITIVE,NEUTRAL,21.48,0.713,10.45,15.4,15.32,18.81,28232.72,686.0,-2074.029999999999,-6.843458965411991,-1688157.93,1693246.57,11667746.59,11871138.84,-2635265.35,-8.395257,2357.73,1331,,
2026-05-28T13:48:52 ET,2026-05-28T13:45:00 ET,2026-05-28,Thu,1348ET,2026-05-29,30306.75,736.395,29997.7,POSITIVE,NEUTRAL,21.48,0.713,10.45,15.4,15.32,18.81,28232.96,686.0,-2073.790000000001,-6.842667062618067,-7081420.0200000005,7298346.28,81434933.46,25600806.39,1377343.2300000004,2.635121999999999,12248.820000000002,9555,,
2026-05-28T13:48:52 ET,2026-05-28T13:45:00 ET,2026-05-28,Thu,1348ET,2026-06-01,30306.75,736.395,29997.7,POSITIVE,NEUTRAL,21.48,0.713,10.45,15.4,15.32,18.81,28232.96,686.0,-2073.790000000001,-6.842667062618067,-538462.53,549732.6699999999,12982687.58,479362.89999999997,29201.089999999967,0.04579500000000003,1772.0800000000002,878,,
2026-05-28T13:48:52 ET,2026-05-28T13:45:00 ET,2026-05-28,Thu,1348ET,2026-05-28,30306.75,736.395,29997.7,POSITIVE,NEUTRAL,21.48,0.713,10.45,15.4,15.32,18.81,28273.87,687.0,-2032.880000000001,-6.7076806322024005,-1044057.72,1069065.0999999999,7327577.33,7344551.5,-941220.1499999999,-2.9471130000000003,1436.56,855,,
2026-05-28T13:48:52 ET,2026-05-28T13:45:00 ET,2026-05-28,Thu,1348ET,2026-05-29,30306.75,736.395,29997.7,POSITIVE,NEUTRAL,21.48,0.713,10.45,15.4,15.32,18.81,28274.12,687.0,-2032.630000000001,-6.706855733458722,-296011.63999999996,1046010.02,3420035.58,3594283.72,34742431.93,66.733901,1711.8300000000002,1364,,
2026-05-28T13:48:52 ET,2026-05-28T13:45:00 ET,2026-05-28,Thu,1348ET,2026-06-01,30306.75,736.395,29997.7,POSITIVE,NEUTRAL,21.48,0.713,10.45,15.4,15.32,18.81,28274.12,687.0,-2032.630000000001,-6.706855733458722,-120359.61,163532.09,2887225.1,139650.66,2243594.66,3.675972,519.07,250,,
2026-05-28T13:48:52 ET,2026-05-28T13:45:00 ET,2026-05-28,Thu,1348ET,2026-05-28,30306.75,736.395,29997.7,POSITIVE,NEUTRAL,21.48,0.713,10.45,15.4,15.32,18.81,28315.03,688.0,-1991.7200000000012,-6.571869303043056,-2054319.4,2064136.94,14641721.5,13889995.31,-2796612.33,-8.594335000000001,2675.4100000000003,1682,,
2026-05-28T13:48:52 ET,2026-05-28T13:45:00 ET,2026-05-28,Thu,1348ET,2026-05-29,30306.75,736.395,29997.7,POSITIVE,NEUTRAL,21.48,0.713,10.45,15.4,15.32,18.81,28315.27,688.0,-1991.4799999999996,-6.571077400249117,-3119364.15,3734602.07,36198509.53,12565683.05,24991449.03,48.261016,5958.9400000000005,4844,,
2026-05-28T13:48:52 ET,2026-05-28T13:45:00 ET,2026-05-28,Thu,1348ET,2026-06-01,30306.75,736.395,29997.7,POSITIVE,NEUTRAL,21.48,0.713,10.45,15.4,15.32,18.81,28315.27,688.0,-1991.4799999999996,-6.571077400249117,-241722.09,244461.15,5766504.7700000005,204359.13,-128233.00000000003,-0.219941,764.0699999999999,357,,
2026-05-28T13:48:52 ET,2026-05-28T13:45:00 ET,2026-05-28,Thu,1348ET,2026-05-28,30306.75,736.395,29997.7,POSITIVE,NEUTRAL,21.48,0.713,10.45,15.4,15.32,18.81,28356.18,689.0,-1950.5699999999997,-6.436090969833453,-2559296.56,2566512.6199999996,18524924.119999997,16908914.44,-3444738.68,-10.374634,3207.11,2134,,
2026-05-28T13:48:52 ET,2026-05-28T13:45:00 ET,2026-05-28,Thu,1348ET,2026-05-29,30306.75,736.395,29997.7,POSITIVE,NEUTRAL,21.48,0.713,10.45,15.4,15.32,18.81,28356.43,689.0,-1950.3199999999997,-6.435266071089772,-624118.64,1687604.38,7272039.82,5557610.800000001,48511526.48,94.32370800000001,2625.11,2174,,
2026-05-28T13:48:52 ET,2026-05-28T13:45:00 ET,2026-05-28,Thu,1348ET,2026-06-01,30306.75,736.395,29997.7,POSITIVE,NEUTRAL,21.48,0.713,10.45,15.4,15.32,18.81,28356.43,689.0,-1950.3199999999997,-6.435266071089772,-66083.65999999999,79013.08,1567052.0899999999,64630.39,574596.0700000001,1.033794,243.19,110,,
2026-05-28T13:48:52 ET,2026-05-28T13:45:00 ET,2026-05-28,Thu,1348ET,2026-05-28,30306.75,736.395,29997.7,POSITIVE,NEUTRAL,21.48,0.713,10.45,15.4,15.32,18.81,28397.34,690.0,-1909.4099999999999,-6.300279640674107,-3461209.77,3637742.0500000003,25444583.81,23453706.13,570851.1799999997,1.6823770000000007,4380.24,3091,,
2026-05-28T13:48:52 ET,2026-05-28T13:45:00 ET,2026-05-28,Thu,1348ET,2026-05-29,30306.75,736.395,29997.7,POSITIVE,NEUTRAL,21.48,0.713,10.45,15.4,15.32,18.81,28397.58,690.0,-1909.1699999999983,-6.299487737880169,-7223701.109999999,14773866.23,84482111.28,47598129.08,338655382.61,664.082523,22401.39,18871,,
2026-05-28T13:48:52 ET,2026-05-28T13:45:00 ET,2026-05-28,Thu,1348ET,2026-06-01,30306.75,736.395,29997.7,POSITIVE,NEUTRAL,21.48,0.713,10.45,15.4,15.32,18.81,28397.58,690.0,-1909.1699999999983,-6.299487737880169,-569298.3200000001,759567.78,13412475.53,607657.85,8439416.2,15.960474000000001,2302.29,1006,,
2026-05-28T13:48:52 ET,2026-05-28T13:45:00 ET,2026-05-28,Thu,1348ET,2026-05-28,30306.75,736.395,29997.7,POSITIVE,NEUTRAL,21.48,0.713,10.45,15.4,15.32,18.81,28438.49,691.0,-1868.2599999999984,-6.164501307464503,-500197.5399999999,578389.34,3734707.33,3647517.56,1753756.07,5.049972,670.75,503,,
2026-05-28T13:48:52 ET,2026-05-28T13:45:00 ET,2026-05-28,Thu,1348ET,2026-05-29,30306.75,736.395,29997.7,POSITIVE,NEUTRAL,21.48,0.713,10.45,15.4,15.32,18.81,28438.74,691.0,-1868.0099999999984,-6.163676408720824,-161362.94999999995,882750.25,1893498.8100000005,2781031.08,32623782.0,64.635749,1304.6,1116,,
2026-05-28T13:48:52 ET,2026-05-28T13:45:00 ET,2026-05-28,Thu,1348ET,2026-06-01,30306.75,736.395,29997.7,POSITIVE,NEUTRAL,21.48,0.713,10.45,15.4,15.32,18.81,28438.74,691.0,-1868.0099999999984,-6.163676408720824,-47718.78,47718.78,1116386.29,37318.92,-52166.72,-0.103919,142.45,60,,
2026-05-28T13:48:52 ET,2026-05-28T13:45:00 ET,2026-05-28,Thu,1348ET,2026-05-28,30306.75,736.395,29997.7,POSITIVE,NEUTRAL,21.48,0.713,10.45,15.4,15.32,18.81,28479.65,692.0,-1827.0999999999985,-6.028689978305158,-2024770.6600000001,2175086.04,15354999.639999999,13410115.670000002,2249064.2300000004,6.317831,2428.05,1939,,
2026-05-28T13:48:52 ET,2026-05-28T13:45:00 ET,2026-05-28,Thu,1348ET,2026-05-29,30306.75,736.395,29997.7,POSITIVE,NEUTRAL,21.48,0.713,10.45,15.4,15.32,18.81,28479.9,692.0,-1826.8499999999985,-6.027865079561479,-7472777.98,8444911.76,87948396.08,26002814.75,35825698.85,71.85663,12163.39,10546,,
