timestamp,intended_timestamp,snapshot_date,snapshot_weekday,session_label,expiry,nq_price,qqq_price,gamma_flip,gamma_regime,vol_regime,iv,rv_iv_ratio,hv5,hv10,hv21,hv63,strike_futures,strike_etf,dist_nq,dist_pct,net_gex,abs_gex,net_vex,net_charmex,net_dex,net_dag,net_vegaex,total_oi,score,type
2026-05-29T13:22:38 ET,2026-05-29T13:20:00 ET,2026-05-29,Fri,1322ET,AGGREGATE,30391.75,737.51,30307.6,NEAR_FLIP,CONTRACTION,18.98,0.807,10.18,15.13,15.32,18.75,29873.4,725.0,-518.3499999999985,-1.7055615421948345,-15000629.61,46115951.37,154871562.35999998,11560732.870000001,70283555.3,1706.593075,72786.64,4715,4.596712937712026,PUT WALL + VOL SENSITIVE
2026-05-29T13:22:38 ET,2026-05-29T13:20:00 ET,2026-05-29,Fri,1322ET,AGGREGATE,30391.75,737.51,30307.6,NEAR_FLIP,CONTRACTION,18.98,0.807,10.18,15.13,15.32,18.75,29876.23,725.0,-515.5200000000004,-1.6962498046344827,-38470392.519999996,70251040.48,298818426.82,119457245.5,383740744.07,2733.945937,20484.87,20619,16.653104804390388,PUT WALL + VOL SENSITIVE
2026-05-29T13:22:38 ET,2026-05-29T13:20:00 ET,2026-05-29,Fri,1322ET,AGGREGATE,30391.75,737.51,30307.6,NEAR_FLIP,CONTRACTION,18.98,0.807,10.18,15.13,15.32,18.75,29914.6,726.0,-477.15000000000146,-1.569998437075856,-2562731.8499999996,23862499.509999998,22654210.239999995,5480610.5,48307544.330000006,1293.6498350000002,37044.33,2225,1.3996039018965165,PUT WALL + VOL SENSITIVE
2026-05-29T13:22:38 ET,2026-05-29T13:20:00 ET,2026-05-29,Fri,1322ET,AGGREGATE,30391.75,737.51,30307.6,NEAR_FLIP,CONTRACTION,18.98,0.807,10.18,15.13,15.32,18.75,29917.44,726.0,-474.3100000000013,-1.5606537958492068,-22013847.68,32235390.28,165556856.23000002,50378055.48,90816909.64999999,829.404506,9060.58,7345,7.431488260166855,PUT WALL + VOL SENSITIVE
2026-05-29T13:22:38 ET,2026-05-29T13:20:00 ET,2026-05-29,Fri,1322ET,AGGREGATE,30391.75,737.51,30307.6,NEAR_FLIP,CONTRACTION,18.98,0.807,10.18,15.13,15.32,18.75,29955.8,727.0,-435.9500000000007,-1.4344353319568657,-8223320.470000001,18719213.39,74677657.37,3795814.16,12530914.92,363.48173599999996,29914.04,1609,1.9781581818191167,PUT WALL + VOL SENSITIVE
2026-05-29T13:22:38 ET,2026-05-29T13:20:00 ET,2026-05-29,Fri,1322ET,AGGREGATE,30391.75,737.51,30307.6,NEAR_FLIP,CONTRACTION,18.98,0.807,10.18,15.13,15.32,18.75,29958.65,727.0,-433.09999999999854,-1.4250577870639187,-42138423.42,55402266.120000005,303814615.89,78970356.68,81992016.94,977.5893260000001,14946.81,9825,12.157209620550216,PUT WALL + VOL SENSITIVE
2026-05-29T13:22:38 ET,2026-05-29T13:20:00 ET,2026-05-29,Fri,1322ET,AGGREGATE,30391.75,737.51,30307.6,NEAR_FLIP,CONTRACTION,18.98,0.807,10.18,15.13,15.32,18.75,29997.01,728.0,-394.7400000000016,-1.2988393231715898,-13198698.219999999,35907238.2,106630957.89,6482428.69,24157451.41,786.547643,57616.8,2855,3.166673298977121,PUT WALL + VOL SENSITIVE
2026-05-29T13:22:38 ET,2026-05-29T13:20:00 ET,2026-05-29,Fri,1322ET,AGGREGATE,30391.75,737.51,30307.6,NEAR_FLIP,CONTRACTION,18.98,0.807,10.18,15.13,15.32,18.75,29999.86,728.0,-391.8899999999994,-1.2894617782786428,-50669689.059999995,80219150.25999999,345054507.99,103337185.05,140124738.35999998,2274.886676,20626.28,11155,14.722984184322197,PUT WALL + VOL SENSITIVE
2026-05-29T13:22:38 ET,2026-05-29T13:20:00 ET,2026-05-29,Fri,1322ET,AGGREGATE,30391.75,737.51,30307.6,NEAR_FLIP,CONTRACTION,18.98,0.807,10.18,15.13,15.32,18.75,30038.21,729.0,-353.5400000000009,-1.1632762180525993,-13720684.940000001,71492111.56,116921098.16,12627891.7,78518567.76,2666.1818390000003,99232.88,5096,4.401131626860155,PUT WALL + VOL SENSITIVE
2026-05-29T13:22:38 ET,2026-05-29T13:20:00 ET,2026-05-29,Fri,1322ET,AGGREGATE,30391.75,737.51,30307.6,NEAR_FLIP,CONTRACTION,18.98,0.807,10.18,15.13,15.32,18.75,30041.06,729.0,-350.6899999999987,-1.1538986731596526,-22939900.57,62522568.99,143002848.08999997,71970936.13,143606793.10000002,3187.160998,15389.67,6653,8.270050241127768,PUT WALL + VOL SENSITIVE
2026-05-29T13:22:38 ET,2026-05-29T13:20:00 ET,2026-05-29,Fri,1322ET,AGGREGATE,30391.75,737.51,30307.6,NEAR_FLIP,CONTRACTION,18.98,0.807,10.18,15.13,15.32,18.75,30079.42,730.0,-312.33000000000175,-1.0276802092673234,-26822777.229999997,102386143.03,200383280.61,15481506.870000001,76075124.04,2594.6059229999996,146527.53999999998,6838,6.784659039871742,PUT WALL + VOL SENSITIVE
