timestamp,intended_timestamp,snapshot_date,snapshot_weekday,session_label,expiry,nq_price,qqq_price,gamma_flip,gamma_regime,vol_regime,iv,atm_iv,rv_iv_ratio,hv5,hv10,hv21,hv63,strike_futures,strike_etf,dist_nq,dist_pct,net_gex,abs_gex,net_vex,net_charmex,net_dex,net_dag,net_vegaex,total_oi,call_oi,put_oi,strike_iv,score,type
2026-06-22T03:01:09 ET,2026-06-22T03:00:00 ET,2026-06-22,Mon,0301ET,2026-06-23,30722.25,740.62,30398.8,POSITIVE,EXPANSION,,18.177757481539057,,,,,,28415.03,685.0,-2307.220000000001,-7.509931727005675,-15995.759999999998,16128.5,287443.32,62631.67,138252.08,0.011294,19.169999999999998,486,2,484,43.38,,
2026-06-22T03:01:09 ET,2026-06-22T03:00:00 ET,2026-06-22,Mon,0301ET,2026-06-24,30722.25,740.62,30398.8,POSITIVE,EXPANSION,,18.177757481539057,,,,,,28415.03,685.0,-2307.220000000001,-7.509931727005675,-87096.65,87666.37,2049183.9100000001,169802.88,234245.25000000003,0.041064,159.37,1231,4,1227,33.18,,
2026-06-22T03:01:09 ET,2026-06-22T03:00:00 ET,2026-06-22,Mon,0301ET,2026-06-22,30722.25,740.62,30398.8,POSITIVE,EXPANSION,,18.177757481539057,,,,,,28456.51,686.0,-2265.7400000000016,-7.374915574217389,-14428.52,16265.86,175203.11,124053.55,1248433.7,0.166069,14.02,301,17,284,62.93,,
2026-06-22T03:01:09 ET,2026-06-22T03:00:00 ET,2026-06-22,Mon,0301ET,2026-06-23,30722.25,740.62,30398.8,POSITIVE,EXPANSION,,18.177757481539057,,,,,,28456.51,686.0,-2265.7400000000016,-7.374915574217389,-6716.22,6716.22,120385.26,25593.91,-4053.89,-0.000347,7.85,193,0,193,42.68,,
2026-06-22T03:01:09 ET,2026-06-22T03:00:00 ET,2026-06-22,Mon,0301ET,2026-06-24,30722.25,740.62,30398.8,POSITIVE,EXPANSION,,18.177757481539057,,,,,,28456.51,686.0,-2265.7400000000016,-7.374915574217389,-9949.07,9949.07,232543.01,18909.54,-6991.14,-0.001327,17.87,129,0,129,32.78,,
2026-06-22T03:01:09 ET,2026-06-22T03:00:00 ET,2026-06-22,Mon,0301ET,2026-06-22,30722.25,740.62,30398.8,POSITIVE,EXPANSION,,18.177757481539057,,,,,,28498.0,687.0,-2224.25,-7.239866871729772,-22025.609999999997,22132.27,268375.7,165596.95,59973.37,0.007873,18.65,415,1,414,61.53,,
2026-06-22T03:01:09 ET,2026-06-22T03:00:00 ET,2026-06-22,Mon,0301ET,2026-06-23,30722.25,740.62,30398.8,POSITIVE,EXPANSION,,18.177757481539057,,,,,,28498.0,687.0,-2224.25,-7.239866871729772,-3258.89,5309.43,58248.729999999996,19848.41,2070574.9000000001,0.186631,6.109999999999999,145,28,117,41.99,,
2026-06-22T03:01:09 ET,2026-06-22T03:00:00 ET,2026-06-22,Mon,0301ET,2026-06-24,30722.25,740.62,30398.8,POSITIVE,EXPANSION,,18.177757481539057,,,,,,28498.0,687.0,-2224.25,-7.239866871729772,-10686.18,10853.66,253256.51,20238.600000000002,66762.55,0.014017,18.869999999999997,156,1,155,31.724230769230765,,
2026-06-22T03:01:09 ET,2026-06-22T03:00:00 ET,2026-06-22,Mon,0301ET,2026-06-22,30722.25,740.62,30398.8,POSITIVE,EXPANSION,,18.177757481539057,,,,,,28539.48,688.0,-2182.7700000000004,-7.104850718941486,-21207.08,21312.58,259234.95,156388.45,60834.09999999999,0.0079,17.56,404,1,403,60.150000000000006,,
2026-06-22T03:01:09 ET,2026-06-22T03:00:00 ET,2026-06-22,Mon,0301ET,2026-06-23,30722.25,740.62,30398.8,POSITIVE,EXPANSION,,18.177757481539057,,,,,,28539.48,688.0,-2182.7700000000004,-7.104850718941486,-50615.31,50615.31,901833.2,185555.27,-29732.07,-0.00283,57.29,1309,0,1309,41.31,,
2026-06-22T03:01:09 ET,2026-06-22T03:00:00 ET,2026-06-22,Mon,0301ET,2026-06-24,30722.25,740.62,30398.8,POSITIVE,EXPANSION,,18.177757481539057,,,,,,28539.48,688.0,-2182.7700000000004,-7.104850718941486,-20501.32,20501.32,475246.48,37482.25,-14078.4,-0.002998,35.72,237,0,237,31.8,,
2026-06-22T03:01:09 ET,2026-06-22T03:00:00 ET,2026-06-22,Mon,0301ET,2026-06-22,30722.25,740.62,30398.8,POSITIVE,EXPANSION,,18.177757481539057,,,,,,28580.96,689.0,-2141.290000000001,-6.969834566153198,-15956.279999999999,17211.86,195630.81,123817.0,878327.31,0.11311,13.87,329,12,317,58.79,,
2026-06-22T03:01:09 ET,2026-06-22T03:00:00 ET,2026-06-22,Mon,0301ET,2026-06-23,30722.25,740.62,30398.8,POSITIVE,EXPANSION,,18.177757481539057,,,,,,28580.96,689.0,-2141.290000000001,-6.969834566153198,-37212.24,37212.24,660710.92,133731.31,-21572.4,-0.002176,41.44,908,0,908,40.64,,
2026-06-22T03:01:09 ET,2026-06-22T03:00:00 ET,2026-06-22,Mon,0301ET,2026-06-24,30722.25,740.62,30398.8,POSITIVE,EXPANSION,,18.177757481539057,,,,,,28580.96,689.0,-2141.290000000001,-6.969834566153198,-16199.52,16398.56,374504.2,29389.57,62961.68,0.015667,28.090000000000003,181,1,180,31.261878453038676,,
2026-06-22T03:01:09 ET,2026-06-22T03:00:00 ET,2026-06-22,Mon,0301ET,2026-06-22,30722.25,740.62,30398.8,POSITIVE,EXPANSION,,18.177757481539057,,,,,,28622.44,690.0,-2099.8100000000013,-6.8348184133649115,-54573.24,73405.94,670914.0800000001,517492.2,13361898.59,1.711142,57.78,1411,181,1230,57.46,,
2026-06-22T03:01:09 ET,2026-06-22T03:00:00 ET,2026-06-22,Mon,0301ET,2026-06-23,30722.25,740.62,30398.8,POSITIVE,EXPANSION,,18.177757481539057,,,,,,28622.44,690.0,-2099.8100000000013,-6.8348184133649115,-199649.94,207846.96000000002,3531201.47,731952.3300000001,6842882.31,0.734432,227.70000000000002,4767,94,4673,39.99,,
2026-06-22T03:01:09 ET,2026-06-22T03:00:00 ET,2026-06-22,Mon,0301ET,2026-06-24,30722.25,740.62,30398.8,POSITIVE,EXPANSION,,18.177757481539057,,,,,,28622.44,690.0,-2099.8100000000013,-6.8348184133649115,-34004.93,39232.65,791788.39,68902.68,1751637.93,0.470824,65.62,439,24,415,30.520455580865608,,
2026-06-22T03:01:09 ET,2026-06-22T03:00:00 ET,2026-06-22,Mon,0301ET,2026-06-22,30722.25,740.62,30398.8,POSITIVE,EXPANSION,,18.177757481539057,,,,,,28663.92,691.0,-2058.3300000000017,-6.699802260576623,-21378.14,22312.14,263463.23,154085.98,653714.84,0.083498,17.16,430,9,421,56.14999999999999,,
2026-06-22T03:01:09 ET,2026-06-22T03:00:00 ET,2026-06-22,Mon,0301ET,2026-06-23,30722.25,740.62,30398.8,POSITIVE,EXPANSION,,18.177757481539057,,,,,,28663.92,691.0,-2058.3300000000017,-6.699802260576623,-37486.78,37486.78,660234.11,129311.91,-21183.9,-0.002428,40.4,805,0,805,39.34,,
2026-06-22T03:01:09 ET,2026-06-22T03:00:00 ET,2026-06-22,Mon,0301ET,2026-06-24,30722.25,740.62,30398.8,POSITIVE,EXPANSION,,18.177757481539057,,,,,,28663.92,691.0,-2058.3300000000017,-6.699802260576623,-12191.68,14342.759999999998,280634.39,24671.98,657100.71,0.193723,23.78,142,9,133,30.241197183098592,,
2026-06-22T03:01:09 ET,2026-06-22T03:00:00 ET,2026-06-22,Mon,0301ET,2026-06-22,30722.25,740.62,30398.8,POSITIVE,EXPANSION,,18.177757481539057,,,,,,28705.4,692.0,-2016.8499999999985,-6.564786107788325,-21287.63,21391.469999999998,262913.87,144655.3,62051.29000000001,0.007931,16.08,412,1,411,54.87,,
2026-06-22T03:01:09 ET,2026-06-22T03:00:00 ET,2026-06-22,Mon,0301ET,2026-06-23,30722.25,740.62,30398.8,POSITIVE,EXPANSION,,18.177757481539057,,,,,,28705.4,692.0,-2016.8499999999985,-6.564786107788325,-5492.72,6391.5199999999995,96295.11,21587.8,662990.26,0.081492,6.779999999999999,128,9,119,38.7,,
2026-06-22T03:01:09 ET,2026-06-22T03:00:00 ET,2026-06-22,Mon,0301ET,2026-06-24,30722.25,740.62,30398.8,POSITIVE,EXPANSION,,18.177757481539057,,,,,,28705.4,692.0,-2016.8499999999985,-6.564786107788325,-23980.64,23980.64,541191.0,40385.18,-15956.9,-0.004663,39.56,202,0,202,30.110000000000003,,
