timestamp,intended_timestamp,snapshot_date,snapshot_weekday,session_label,expiry,nq_price,qqq_price,gamma_flip,gamma_regime,vol_regime,iv,atm_iv,rv_iv_ratio,hv5,hv10,hv21,hv63,strike_futures,strike_etf,dist_nq,dist_pct,net_gex,abs_gex,net_vex,net_charmex,net_dex,net_dag,net_vegaex,total_oi,call_oi,put_oi,strike_iv,score,type
2026-06-05T06:43:09 ET,2026-06-05T06:40:00 ET,2026-06-05,Fri,0643ET,2026-06-05,30227.25,740.61,30238.0,NEAR_FLIP,EXPANSION,,26.066512624330525,,,,,,27222.93,667.0,-3004.3199999999997,-9.93911123241446,-12917063.540000001,13402761.08,72568688.19,137153896.33,-30539198.97,-93.624652,33490.04,10762,195,10567,182.41,,
2026-06-05T06:43:09 ET,2026-06-05T06:40:00 ET,2026-06-05,Fri,0643ET,2026-06-05,30227.25,740.61,30238.0,NEAR_FLIP,EXPANSION,,26.066512624330525,,,,,,27263.75,668.0,-2963.5,-9.804067521855279,-2215958.89,3152807.35,12564535.44,31823356.06,17486415.080000002,53.770015,7699.5,2524,375,2149,178.27,,
2026-06-05T06:43:09 ET,2026-06-05T06:40:00 ET,2026-06-05,Fri,0643ET,2026-06-05,30227.25,740.61,30238.0,NEAR_FLIP,EXPANSION,,26.066512624330525,,,,,,27304.56,669.0,-2922.6899999999987,-9.669056894027737,-2018081.6900000002,2243565.6700000004,11548185.280000001,22332230.29,-449051.14999999944,-1.3847459999999998,5353.87,1791,90,1701,174.19999999999996,,
2026-06-05T06:43:09 ET,2026-06-05T06:40:00 ET,2026-06-05,Fri,0643ET,2026-06-05,30227.25,740.61,30238.0,NEAR_FLIP,EXPANSION,,26.066512624330525,,,,,,27345.37,670.0,-2881.880000000001,-9.534046266200203,-8966975.61,10255687.89,51784644.94,100649306.01,6390939.320000004,19.760802999999996,23909.75,8165,513,7652,170.18999999999997,,
2026-06-05T06:43:09 ET,2026-06-05T06:40:00 ET,2026-06-05,Fri,0643ET,2026-06-08,30227.25,740.61,30238.0,NEAR_FLIP,EXPANSION,,26.066512624330525,,,,,,27346.5,670.0,-2880.75,-9.53030791752475,-379398.69,388707.07,7970046.0200000005,640284.29,44837.97999999998,0.196496,1518.09,913,9,904,47.512376779846655,,
2026-06-05T06:43:09 ET,2026-06-05T06:40:00 ET,2026-06-05,Fri,0643ET,2026-06-09,30227.25,740.61,30238.0,NEAR_FLIP,EXPANSION,,26.066512624330525,,,,,,27346.5,670.0,-2880.75,-9.53030791752475,-79454.38,96028.72,1843881.23,118342.09,869062.35,1.294821,455.51,184,14,170,43.27021739130435,,
2026-06-05T06:43:09 ET,2026-06-05T06:40:00 ET,2026-06-05,Fri,0643ET,2026-06-05,30227.25,740.61,30238.0,NEAR_FLIP,EXPANSION,,26.066512624330525,,,,,,27386.19,671.0,-2841.0600000000013,-9.399002555641024,-2225068.01,2393805.49,12967811.67,23157578.7,-2204248.1899999995,-6.832796999999999,5451.28,1901,67,1834,166.24000000000004,,
2026-06-05T06:43:09 ET,2026-06-05T06:40:00 ET,2026-06-05,Fri,0643ET,2026-06-05,30227.25,740.61,30238.0,NEAR_FLIP,EXPANSION,,26.066512624330525,,,,,,27427.0,672.0,-2800.25,-9.26399192781348,-1740623.47,2248042.35,10237254.96,21432375.56,8349332.000000001,25.943203,4999.54,1781,201,1580,162.35,,
2026-06-05T06:43:09 ET,2026-06-05T06:40:00 ET,2026-06-05,Fri,0643ET,2026-06-05,30227.25,740.61,30238.0,NEAR_FLIP,EXPANSION,,26.066512624330525,,,,,,27467.82,673.0,-2759.4300000000003,-9.1289482172543,-1587659.5,1752118.2599999998,9422726.870000001,16458546.91,-133714.0599999996,-0.4164110000000001,3804.7,1385,65,1320,158.52,,
2026-06-05T06:43:09 ET,2026-06-05T06:40:00 ET,2026-06-05,Fri,0643ET,2026-06-05,30227.25,740.61,30238.0,NEAR_FLIP,EXPANSION,,26.066512624330525,,,,,,27508.63,674.0,-2718.619999999999,-8.993937589426755,-663027.96,995175.8200000001,3970773.77,9208485.969999999,6973546.68,21.762819,2109.61,785,131,654,154.75,,
2026-06-05T06:43:09 ET,2026-06-05T06:40:00 ET,2026-06-05,Fri,0643ET,2026-06-05,30227.25,740.61,30238.0,NEAR_FLIP,EXPANSION,,26.066512624330525,,,,,,27549.44,675.0,-2677.8100000000013,-8.858926961599224,-3594855.6499999994,6181119.29,21723531.729999997,56326300.21,58943994.919999994,184.317204,12788.83,4866,1018,3848,151.04,,
2026-06-05T06:43:09 ET,2026-06-05T06:40:00 ET,2026-06-05,Fri,0643ET,2026-06-08,30227.25,740.61,30238.0,NEAR_FLIP,EXPANSION,,26.066512624330525,,,,,,27550.58,675.0,-2676.6699999999983,-8.855155530192123,-185583.97999999998,192010.62,3914462.85,292928.16,161382.02999999997,0.268663,692.31,422,6,416,43.86445497630332,,
2026-06-05T06:43:09 ET,2026-06-05T06:40:00 ET,2026-06-05,Fri,0643ET,2026-06-09,30227.25,740.61,30238.0,NEAR_FLIP,EXPANSION,,26.066512624330525,,,,,,27550.58,675.0,-2676.6699999999983,-8.855155530192123,-129877.41,138761.61000000002,2984213.2399999998,158345.16999999998,291615.35000000003,0.486904,612.92,240,7,233,40.300333333333334,,
2026-06-05T06:43:09 ET,2026-06-05T06:40:00 ET,2026-06-05,Fri,0643ET,2026-06-05,30227.25,740.61,30238.0,NEAR_FLIP,EXPANSION,,26.066512624330525,,,,,,27590.26,676.0,-2636.9900000000016,-8.723883251040043,-5863165.45,6300962.05,35749201.66,56532617.41,-3535888.4499999993,-11.077552000000004,12721.679999999998,4951,172,4779,147.39,,
2026-06-05T06:43:09 ET,2026-06-05T06:40:00 ET,2026-06-05,Fri,0643ET,2026-06-05,30227.25,740.61,30238.0,NEAR_FLIP,EXPANSION,,26.066512624330525,,,,,,27631.07,677.0,-2596.1800000000003,-8.5888726232125,-1521016.48,1890752.2600000002,9356871.15,16697997.91,6000363.000000001,18.832254,3724.4100000000003,1483,145,1338,143.8,,
