timestamp,intended_timestamp,snapshot_date,snapshot_weekday,session_label,expiry,nq_price,qqq_price,gamma_flip,gamma_regime,vol_regime,iv,atm_iv,rv_iv_ratio,hv5,hv10,hv21,hv63,strike_futures,strike_etf,dist_nq,dist_pct,net_gex,abs_gex,net_vex,net_charmex,net_dex,net_dag,net_vegaex,total_oi,call_oi,put_oi,strike_iv,score,type
2026-07-10T06:12:57 ET,2026-07-10T06:10:00 ET,2026-07-10,Fri,0612ET,2026-07-14,29834.25,707.585,29850.7,NEAR_FLIP,EXPANSION,,24.183127962085305,,23.94,25.04,29.77,23.54,27614.07,655.0,-2220.1800000000003,-7.4417154780160395,-436130.66,438693.34,9381754.780000001,273910.69,-874447.12,-3.446759,2577.39,316,1,315,35.785601265822784,,
2026-07-10T06:12:57 ET,2026-07-10T06:10:00 ET,2026-07-10,Fri,0612ET,2026-07-10,29834.25,707.585,29850.7,NEAR_FLIP,EXPANSION,,24.183127962085305,,23.94,25.04,29.77,23.54,27617.08,655.0,-2217.1699999999983,-7.431626402540699,-1060783.1,1087880.56,17140874.69,2022465.71,773358.1799999999,-0.15325500000000014,2819.9,1607,32,1575,47.39302426882389,,
2026-07-10T06:12:57 ET,2026-07-10T06:10:00 ET,2026-07-10,Fri,0612ET,2026-07-13,29834.25,707.585,29850.7,NEAR_FLIP,EXPANSION,,24.183127962085305,,23.94,25.04,29.77,23.54,27824.08,660.0,-2010.1699999999983,-6.737792972841611,-1158366.01,1186467.1700000002,22862645.62,801195.37,-1582171.0799999998,-7.099421000000001,5708.84,774,10,764,35.171007751937985,,
2026-07-10T06:12:57 ET,2026-07-10T06:10:00 ET,2026-07-10,Fri,0612ET,2026-07-14,29834.25,707.585,29850.7,NEAR_FLIP,EXPANSION,,24.183127962085305,,23.94,25.04,29.77,23.54,27824.86,660.0,-2009.3899999999994,-6.735178528034052,-1532981.15,1532981.15,30890240.85,863107.16,-3326666.04,-16.204002,8675.0,888,0,888,34.47,,
2026-07-10T06:12:57 ET,2026-07-10T06:10:00 ET,2026-07-10,Fri,0612ET,2026-07-10,29834.25,707.585,29850.7,NEAR_FLIP,EXPANSION,,24.183127962085305,,23.94,25.04,29.77,23.54,27827.9,660.0,-2006.3499999999985,-6.724988896989194,-5685302.43,5783390.3100000005,86153613.33,9693878.09,-2703681.1099999994,-11.723231,14424.67,6087,75,6012,45.61578610152785,,
2026-07-10T06:12:57 ET,2026-07-10T06:10:00 ET,2026-07-10,Fri,0612ET,2026-07-10,29834.25,707.585,29850.7,NEAR_FLIP,EXPANSION,,24.183127962085305,,23.94,25.04,29.77,23.54,27870.06,661.0,-1964.1899999999987,-6.5836748032881625,-125896.81,125896.81,1885937.21,206472.34,-174582.32,-0.500331,311.29,124,0,124,45.23,,
2026-07-10T06:12:57 ET,2026-07-10T06:10:00 ET,2026-07-10,Fri,0612ET,2026-07-10,29834.25,707.585,29850.7,NEAR_FLIP,EXPANSION,,24.183127962085305,,23.94,25.04,29.77,23.54,27912.23,662.0,-1922.0200000000004,-6.4423271910639635,-234152.56,234152.56,3501421.14,375525.98,-318661.99,-0.940254,567.18,224,0,224,44.32,,
2026-07-10T06:12:57 ET,2026-07-10T06:10:00 ET,2026-07-10,Fri,0612ET,2026-07-10,29834.25,707.585,29850.7,NEAR_FLIP,EXPANSION,,24.183127962085305,,23.94,25.04,29.77,23.54,27954.39,663.0,-1879.8600000000006,-6.301013097362933,-194150.17,194150.17,2852888.07,304416.69,-266162.16,-0.848047,467.71,172,0,172,44.07,,
2026-07-10T06:12:57 ET,2026-07-10T06:10:00 ET,2026-07-10,Fri,0612ET,2026-07-10,29834.25,707.585,29850.7,NEAR_FLIP,EXPANSION,,24.183127962085305,,23.94,25.04,29.77,23.54,27996.55,664.0,-1837.7000000000007,-6.159699003661901,-954236.3,954236.3,13674584.46,1462404.65,-1333906.96,-4.678261,2302.24,768,0,768,44.13,,
2026-07-10T06:12:57 ET,2026-07-10T06:10:00 ET,2026-07-10,Fri,0612ET,2026-07-13,29834.25,707.585,29850.7,NEAR_FLIP,EXPANSION,,24.183127962085305,,23.94,25.04,29.77,23.54,28034.87,665.0,-1799.380000000001,-6.031256022859637,-1392464.94,1399696.02,25899766.139999997,843701.33,-2527304.1799999997,-13.695905,6383.28,731,2,729,33.33696306429549,,
2026-07-10T06:12:57 ET,2026-07-10T06:10:00 ET,2026-07-10,Fri,0612ET,2026-07-14,29834.25,707.585,29850.7,NEAR_FLIP,EXPANSION,,24.183127962085305,,23.94,25.04,29.77,23.54,28035.66,665.0,-1798.5900000000001,-6.0286080595288976,-1649963.19,1649963.19,30626256.12,828335.99,-3658556.33,-22.352097,9041.61,762,0,762,33.38,,
2026-07-10T06:12:57 ET,2026-07-10T06:10:00 ET,2026-07-10,Fri,0612ET,2026-07-10,29834.25,707.585,29850.7,NEAR_FLIP,EXPANSION,,24.183127962085305,,23.94,25.04,29.77,23.54,28038.72,665.0,-1795.5299999999988,-6.018351391437689,-12791965.18,13094420.04,181282983.6,19598790.869999997,-7618680.840000002,-36.775774999999996,31129.53,10033,149,9884,43.478318548789,,
2026-07-10T06:12:57 ET,2026-07-10T06:10:00 ET,2026-07-10,Fri,0612ET,2026-07-10,29834.25,707.585,29850.7,NEAR_FLIP,EXPANSION,,24.183127962085305,,23.94,25.04,29.77,23.54,28080.88,666.0,-1753.369999999999,-5.877037297736658,-231512.3,231512.3,3238020.22,338278.32,-321603.28,-1.266049,545.24,166,0,166,43.08,,
2026-07-10T06:12:57 ET,2026-07-10T06:10:00 ET,2026-07-10,Fri,0612ET,2026-07-10,29834.25,707.585,29850.7,NEAR_FLIP,EXPANSION,,24.183127962085305,,23.94,25.04,29.77,23.54,28123.04,667.0,-1711.2099999999991,-5.735723204035628,-98269.75,98269.75,1336202.14,140163.52,-139655.16,-0.605287,232.13,64,0,64,43.2,,
2026-07-10T06:12:57 ET,2026-07-10T06:10:00 ET,2026-07-10,Fri,0612ET,2026-07-10,29834.25,707.585,29850.7,NEAR_FLIP,EXPANSION,,24.183127962085305,,23.94,25.04,29.77,23.54,28165.21,668.0,-1669.0400000000009,-5.594375591811428,-246400.57,246400.57,3330066.72,342620.95,-345021.99,-1.558231,570.79,154,0,154,42.37,,
2026-07-10T06:12:57 ET,2026-07-10T06:10:00 ET,2026-07-10,Fri,0612ET,2026-07-10,29834.25,707.585,29850.7,NEAR_FLIP,EXPANSION,,24.183127962085305,,23.94,25.04,29.77,23.54,28207.37,669.0,-1626.880000000001,-5.453061498110396,-2504347.91,2504347.91,33216534.06,3394268.48,-3526523.14,-17.086388,5757.46,1459,0,1459,42.05,,
2026-07-10T06:12:57 ET,2026-07-10T06:10:00 ET,2026-07-10,Fri,0612ET,2026-07-13,29834.25,707.585,29850.7,NEAR_FLIP,EXPANSION,,24.183127962085305,,23.94,25.04,29.77,23.54,28245.65,670.0,-1588.5999999999985,-5.324752591400818,-3484428.77,3751915.85,58668607.330000006,1991902.47,-3345041.11,-25.002979,16573.489999999998,1511,57,1454,32.294169424222375,,
2026-07-10T06:12:57 ET,2026-07-10T06:10:00 ET,2026-07-10,Fri,0612ET,2026-07-14,29834.25,707.585,29850.7,NEAR_FLIP,EXPANSION,,24.183127962085305,,23.94,25.04,29.77,23.54,28246.45,670.0,-1587.7999999999993,-5.322071109546911,-990486.2699999999,1314595.0499999998,16767829.01,580315.65,1539168.7800000003,10.384426999999999,6862.04,493,63,430,31.793651115618662,,
2026-07-10T06:12:57 ET,2026-07-10T06:10:00 ET,2026-07-10,Fri,0612ET,2026-07-10,29834.25,707.585,29850.7,NEAR_FLIP,EXPANSION,,24.183127962085305,,23.94,25.04,29.77,23.54,28249.54,670.0,-1584.7099999999991,-5.311713885886185,-15519369.97,16117714.290000001,201452388.07,21279783.69,-9298162.680000002,-58.684928,36753.8,8770,191,8579,41.689454960091226,,
2026-07-10T06:12:57 ET,2026-07-10T06:10:00 ET,2026-07-10,Fri,0612ET,2026-07-10,29834.25,707.585,29850.7,NEAR_FLIP,EXPANSION,,24.183127962085305,,23.94,25.04,29.77,23.54,28291.7,671.0,-1542.5499999999993,-5.1703997921851546,-158965.4,158965.4,2032746.67,204291.75,-225502.89,-1.249205,358.87,81,0,81,41.28,,
2026-07-10T06:12:57 ET,2026-07-10T06:10:00 ET,2026-07-10,Fri,0612ET,2026-07-10,29834.25,707.585,29850.7,NEAR_FLIP,EXPANSION,,24.183127962085305,,23.94,25.04,29.77,23.54,28333.86,672.0,-1500.3899999999994,-5.029085698484123,-381805.3,381805.3,4718095.53,477607.48,-557339.32,-3.393536,866.74,177,0,177,41.51,,
2026-07-10T06:12:57 ET,2026-07-10T06:10:00 ET,2026-07-10,Fri,0612ET,2026-07-10,29834.25,707.585,29850.7,NEAR_FLIP,EXPANSION,,24.183127962085305,,23.94,25.04,29.77,23.54,28376.03,673.0,-1458.2200000000012,-4.887738086259923,-5649358.9,5653392.66,67665189.94,6877677.44,-8369958.929999999,-55.488166,12856.23,2410,1,2409,41.568680497925314,,
2026-07-10T06:12:57 ET,2026-07-10T06:10:00 ET,2026-07-10,Fri,0612ET,2026-07-10,29834.25,707.585,29850.7,NEAR_FLIP,EXPANSION,,24.183127962085305,,23.94,25.04,29.77,23.54,28418.19,674.0,-1416.0600000000013,-4.746423992558892,-1363514.96,1381036.46,16270928.32,1630583.34,-1729404.76,-12.063566,3057.31,568,4,564,40.47394366197183,,
2026-07-10T06:12:57 ET,2026-07-10T06:10:00 ET,2026-07-10,Fri,0612ET,2026-07-13,29834.25,707.585,29850.7,NEAR_FLIP,EXPANSION,,24.183127962085305,,23.94,25.04,29.77,23.54,28456.44,675.0,-1377.8100000000013,-4.6182156414188436,-3427584.35,3647457.0900000003,52938890.32,1674434.95,-4613417.05,-41.36301900000001,15216.41,1164,36,1128,30.501855670103097,,
2026-07-10T06:12:57 ET,2026-07-10T06:10:00 ET,2026-07-10,Fri,0612ET,2026-07-14,29834.25,707.585,29850.7,NEAR_FLIP,EXPANSION,,24.183127962085305,,23.94,25.04,29.77,23.54,28457.25,675.0,-1377.0,-4.615500641041756,-1240270.8699999999,1266266.57,18833818.95,482266.39999999997,-2662269.85,-25.171292,6445.160000000001,379,4,375,31.013957783641164,,
2026-07-10T06:12:57 ET,2026-07-10T06:10:00 ET,2026-07-10,Fri,0612ET,2026-07-10,29834.25,707.585,29850.7,NEAR_FLIP,EXPANSION,,24.183127962085305,,23.94,25.04,29.77,23.54,28460.35,675.0,-1373.9000000000015,-4.605109898857862,-22037998.45,22408627.51,256726038.23,25678783.74,-27421654.39,-205.298652,49254.62,8600,78,8522,40.18031860465117,,
2026-07-10T06:12:57 ET,2026-07-10T06:10:00 ET,2026-07-10,Fri,0612ET,2026-07-10,29834.25,707.585,29850.7,NEAR_FLIP,EXPANSION,,24.183127962085305,,23.94,25.04,29.77,23.54,28502.52,676.0,-1331.7299999999996,-4.46376228663365,-889715.83,889715.83,10102410.1,988719.53,-1323643.35,-10.453442,1945.01,318,0,318,39.96,,
2026-07-10T06:12:57 ET,2026-07-10T06:10:00 ET,2026-07-10,Fri,0612ET,2026-07-10,29834.25,707.585,29850.7,NEAR_FLIP,EXPANSION,,24.183127962085305,,23.94,25.04,29.77,23.54,28544.68,677.0,-1289.5699999999997,-4.322448192932619,-364237.07999999996,436660.9,3962013.29,470219.57,257982.74,1.599831,953.0,145,13,132,39.8748275862069,,
2026-07-10T06:12:57 ET,2026-07-10T06:10:00 ET,2026-07-10,Fri,0612ET,2026-07-10,29834.25,707.585,29850.7,NEAR_FLIP,EXPANSION,,24.183127962085305,,23.94,25.04,29.77,23.54,28586.84,678.0,-1247.4099999999999,-4.181134099231587,-851968.19,936251.51,9116508.04,975489.1,-433645.33999999997,-4.478733,2020.81,292,14,278,39.4436301369863,,
2026-07-10T06:12:57 ET,2026-07-10T06:10:00 ET,2026-07-10,Fri,0612ET,2026-07-10,29834.25,707.585,29850.7,NEAR_FLIP,EXPANSION,,24.183127962085305,,23.94,25.04,29.77,23.54,28629.01,679.0,-1205.2400000000016,-4.039786487007388,-946952.92,946952.92,9709883.26,954530.42,-1501875.72,-14.813485,2069.0,271,0,271,39.93,,
2026-07-10T06:12:57 ET,2026-07-10T06:10:00 ET,2026-07-10,Fri,0612ET,2026-07-13,29834.25,707.585,29850.7,NEAR_FLIP,EXPANSION,,24.183127962085305,,23.94,25.04,29.77,23.54,28667.23,680.0,-1167.0200000000004,-3.911678691436857,-12160068.620000001,12603126.2,164877709.51000002,4883292.23,-21767189.369999997,-247.050883,50612.100000000006,3141,56,3085,29.364310729067178,,
2026-07-10T06:12:57 ET,2026-07-10T06:10:00 ET,2026-07-10,Fri,0612ET,2026-07-14,29834.25,707.585,29850.7,NEAR_FLIP,EXPANSION,,24.183127962085305,,23.94,25.04,29.77,23.54,28668.04,680.0,-1166.2099999999991,-3.9089636910597694,-2268546.69,2830440.4499999997,30114593.589999996,907522.16,-1872720.46,-22.212832,13788.86,689,69,620,29.679811320754716,,
2026-07-10T06:12:57 ET,2026-07-10T06:10:00 ET,2026-07-10,Fri,0612ET,2026-07-10,29834.25,707.585,29850.7,NEAR_FLIP,EXPANSION,,24.183127962085305,,23.94,25.04,29.77,23.54,28671.17,680.0,-1163.0800000000017,-3.898472393306357,-33988884.04,35353620.220000006,345717269.7,34372769.160000004,-40878718.06,-426.7297,74983.65,9692,195,9497,38.75861328931077,,
2026-07-10T06:12:57 ET,2026-07-10T06:10:00 ET,2026-07-10,Fri,0612ET,2026-07-10,29834.25,707.585,29850.7,NEAR_FLIP,EXPANSION,,24.183127962085305,,23.94,25.04,29.77,23.54,28713.33,681.0,-1120.9199999999983,-3.7571582996053134,-1583306.65,1583306.65,15610124.08,1484429.3,-2486120.56,-27.366883,3341.58,406,0,406,38.57,,
2026-07-10T06:12:57 ET,2026-07-10T06:10:00 ET,2026-07-10,Fri,0612ET,2026-07-10,29834.25,707.585,29850.7,NEAR_FLIP,EXPANSION,,24.183127962085305,,23.94,25.04,29.77,23.54,28755.5,682.0,-1078.75,-3.6158106873811136,-2128604.78,2128604.78,20374169.44,1921349.38,-3370589.93,-39.477327,4449.82,513,0,513,38.2,,
2026-07-10T06:12:57 ET,2026-07-10T06:10:00 ET,2026-07-10,Fri,0612ET,2026-07-10,29834.25,707.585,29850.7,NEAR_FLIP,EXPANSION,,24.183127962085305,,23.94,25.04,29.77,23.54,28797.66,683.0,-1036.5900000000001,-3.4744965936800827,-1859816.88,1859816.88,16785524.87,1615386.02,-3101613.39,-39.235022,3957.22,415,0,415,38.87,,
2026-07-10T06:12:57 ET,2026-07-10T06:10:00 ET,2026-07-10,Fri,0612ET,2026-07-10,29834.25,707.585,29850.7,NEAR_FLIP,EXPANSION,,24.183127962085305,,23.94,25.04,29.77,23.54,28839.82,684.0,-994.4300000000003,-3.333182499979052,-1883550.57,2031799.6500000001,16597691.870000001,1692847.66,-2226668.38,-29.995926,4232.5,430,16,414,38.05641860465116,,
2026-07-10T06:12:57 ET,2026-07-10T06:10:00 ET,2026-07-10,Fri,0612ET,2026-07-13,29834.25,707.585,29850.7,NEAR_FLIP,EXPANSION,,24.183127962085305,,23.94,25.04,29.77,23.54,28878.02,685.0,-956.2299999999996,-3.20514174145487,-40935003.02,41228269.46,475337321.89,13020883.11,-85475040.55,-1222.5392410000002,158167.26,8133,29,8104,28.057967539653262,,
2026-07-10T06:12:57 ET,2026-07-10T06:10:00 ET,2026-07-10,Fri,0612ET,2026-07-14,29834.25,707.585,29850.7,NEAR_FLIP,EXPANSION,,24.183127962085305,,23.94,25.04,29.77,23.54,28878.84,685.0,-955.4099999999999,-3.2023932225546137,-3066157.1100000003,3237118.83,34711139.029999994,842762.31,-6920975.8,-97.79577400000001,15229.83,646,17,629,28.68078947368421,,
2026-07-10T06:12:57 ET,2026-07-10T06:10:00 ET,2026-07-10,Fri,0612ET,2026-07-10,29834.25,707.585,29850.7,NEAR_FLIP,EXPANSION,,24.183127962085305,,23.94,25.04,29.77,23.54,28881.99,685.0,-952.2599999999984,-3.19183488775484,-18535421.740000002,20256467.18,156415004.76,16170630.25,-21931683.32,-313.883793,42125.55,4031,174,3857,37.98525179856115,,
2026-07-10T06:12:57 ET,2026-07-10T06:10:00 ET,2026-07-10,Fri,0612ET,2026-07-10,29834.25,707.585,29850.7,NEAR_FLIP,EXPANSION,,24.183127962085305,,23.94,25.04,29.77,23.54,28924.15,686.0,-910.0999999999985,-3.050520794053809,-5238259.680000001,5575431.28,42915667.480000004,4254069.7,-7189834.78,-108.16672000000001,11427.01,1049,32,1017,37.438274547187795,,
2026-07-10T06:12:57 ET,2026-07-10T06:10:00 ET,2026-07-10,Fri,0612ET,2026-07-10,29834.25,707.585,29850.7,NEAR_FLIP,EXPANSION,,24.183127962085305,,23.94,25.04,29.77,23.54,28966.31,687.0,-867.9399999999987,-2.909206700352778,-3685437.29,4099829.2699999996,29115467.5,2983617.1999999997,-4386760.350000001,-69.816287,8301.16,729,37,692,36.983964334705085,,
2026-07-10T06:12:57 ET,2026-07-10T06:10:00 ET,2026-07-10,Fri,0612ET,2026-07-10,29834.25,707.585,29850.7,NEAR_FLIP,EXPANSION,,24.183127962085305,,23.94,25.04,29.77,23.54,29008.48,688.0,-825.7700000000004,-2.7678590881285787,-3707997.81,4016819.03,28067486.36,2781736.23,-5135969.66,-86.333448,8076.7,675,26,649,36.72881481481482,,
2026-07-10T06:12:57 ET,2026-07-10T06:10:00 ET,2026-07-10,Fri,0612ET,2026-07-10,29834.25,707.585,29850.7,NEAR_FLIP,EXPANSION,,24.183127962085305,,23.94,25.04,29.77,23.54,29050.64,689.0,-783.6100000000006,-2.6265449944275474,-3462947.96,4015906.1399999997,24556379.64,2640148.23,-4148614.32,-73.604624,8145.110000000001,639,44,595,37.04045383411581,,
2026-07-10T06:12:57 ET,2026-07-10T06:10:00 ET,2026-07-10,Fri,0612ET,2026-07-13,29834.25,707.585,29850.7,NEAR_FLIP,EXPANSION,,24.183127962085305,,23.94,25.04,29.77,23.54,29088.81,690.0,-745.4399999999987,-2.498604791472883,-5121053.02,5512616.48,48044374.23,1345208.8900000001,-10276599.88,-182.567709,20337.31,875,31,844,26.985474285714286,,
2026-07-10T06:12:57 ET,2026-07-10T06:10:00 ET,2026-07-10,Fri,0612ET,2026-07-14,29834.25,707.585,29850.7,NEAR_FLIP,EXPANSION,,24.183127962085305,,23.94,25.04,29.77,23.54,29089.63,690.0,-744.619999999999,-2.495856272572627,-4255001.529999999,4716875.91,38471922.21,944298.9700000001,-10009750.94,-168.359841,21555.61,788,38,750,27.87406091370558,,
2026-07-10T06:12:57 ET,2026-07-10T06:10:00 ET,2026-07-10,Fri,0612ET,2026-07-10,29834.25,707.585,29850.7,NEAR_FLIP,EXPANSION,,24.183127962085305,,23.94,25.04,29.77,23.54,29092.81,690.0,-741.4399999999987,-2.485197382203336,-66627026.43000001,70049295.93,457684138.61,43556024.01,-108121496.11,-2023.879096,139210.31,10563,258,10305,36.2926725362113,,
2026-07-10T06:12:57 ET,2026-07-10T06:10:00 ET,2026-07-10,Fri,0612ET,2026-07-13,29834.25,707.585,29850.7,NEAR_FLIP,EXPANSION,,24.183127962085305,,23.94,25.04,29.77,23.54,29130.97,691.0,-703.2799999999988,-2.357290697771852,-1436312.95,1515256.1700000002,12510214.09,347801.01,-3164551.89,-57.971349,5669.81,233,6,227,27.374763948497854,,
2026-07-10T06:12:57 ET,2026-07-10T06:10:00 ET,2026-07-10,Fri,0612ET,2026-07-14,29834.25,707.585,29850.7,NEAR_FLIP,EXPANSION,,24.183127962085305,,23.94,25.04,29.77,23.54,29131.79,691.0,-702.4599999999991,-2.354542178871596,-2200973.6300000004,2276473.85,19052662.62,428406.24,-5751741.99,-100.559398,10284.16,367,6,361,27.554468664850134,,
2026-07-10T06:12:57 ET,2026-07-10T06:10:00 ET,2026-07-10,Fri,0612ET,2026-07-10,29834.25,707.585,29850.7,NEAR_FLIP,EXPANSION,,24.183127962085305,,23.94,25.04,29.77,23.54,29134.97,691.0,-699.2799999999988,-2.3438832885023047,-5035779.17,5817866.43,32841885.819999997,3410711.2800000003,-6718299.81,-132.461726,11472.98,833,56,777,36.011932773109244,,
2026-07-10T06:12:57 ET,2026-07-10T06:10:00 ET,2026-07-10,Fri,0612ET,2026-07-13,29834.25,707.585,29850.7,NEAR_FLIP,EXPANSION,,24.183127962085305,,23.94,25.04,29.77,23.54,29173.12,692.0,-661.130000000001,-2.216010122594002,-1344771.94,1399515.3399999999,11376753.67,301231.88,-2975816.08,-57.304017,5079.0199999999995,205,4,201,26.55414634146341,,
2026-07-10T06:12:57 ET,2026-07-10T06:10:00 ET,2026-07-10,Fri,0612ET,2026-07-14,29834.25,707.585,29850.7,NEAR_FLIP,EXPANSION,,24.183127962085305,,23.94,25.04,29.77,23.54,29173.95,692.0,-660.2999999999993,-2.2132280851705652,-1469597.98,1534655.3399999999,12085394.95,270417.69,-3849222.63,-69.653916,6858.71,239,5,234,27.263054393305442,,
2026-07-10T06:12:57 ET,2026-07-10T06:10:00 ET,2026-07-10,Fri,0612ET,2026-07-10,29834.25,707.585,29850.7,NEAR_FLIP,EXPANSION,,24.183127962085305,,23.94,25.04,29.77,23.54,29177.13,692.0,-657.119999999999,-2.2025691948012738,-10799343.0,11195339.719999999,64458530.54,6165724.67,-20012967.55,-410.616536,22617.34,1539,27,1512,36.890701754385965,,
2026-07-10T06:12:57 ET,2026-07-10T06:10:00 ET,2026-07-10,Fri,0612ET,2026-07-13,29834.25,707.585,29850.7,NEAR_FLIP,EXPANSION,,24.183127962085305,,23.94,25.04,29.77,23.54,29215.28,693.0,-618.9700000000012,-2.074696028892971,-1868391.3099999998,1925248.97,14518827.049999999,386403.0,-4435433.05,-87.522224,7109.12,275,4,271,27.026327272727272,,
2026-07-10T06:12:57 ET,2026-07-10T06:10:00 ET,2026-07-10,Fri,0612ET,2026-07-14,29834.25,707.585,29850.7,NEAR_FLIP,EXPANSION,,24.183127962085305,,23.94,25.04,29.77,23.54,29216.11,693.0,-618.1399999999994,-2.071913991469534,-2932517.36,2932517.36,22985677.24,481678.01,-8053363.68,-151.444833,12894.83,440,0,440,26.83,,
2026-07-10T06:12:57 ET,2026-07-10T06:10:00 ET,2026-07-10,Fri,0612ET,2026-07-10,29834.25,707.585,29850.7,NEAR_FLIP,EXPANSION,,24.183127962085305,,23.94,25.04,29.77,23.54,29219.3,693.0,-614.9500000000007,-2.061221582577074,-46527044.59,48385848.31,267665177.20000002,24914344.2,-85089369.21,-1844.32445,94964.18000000001,6301,121,6180,35.83788763688303,,
2026-07-10T06:12:57 ET,2026-07-10T06:10:00 ET,2026-07-10,Fri,0612ET,2026-07-13,29834.25,707.585,29850.7,NEAR_FLIP,EXPANSION,,24.183127962085305,,23.94,25.04,29.77,23.54,29257.44,694.0,-576.8100000000013,-1.93338193519194,-3059228.7100000004,3073968.77,22905804.25,573039.64,-7343042.2,-152.35,10999.099999999999,418,1,417,26.18942583732058,,
2026-07-10T06:12:57 ET,2026-07-10T06:10:00 ET,2026-07-10,Fri,0612ET,2026-07-14,29834.25,707.585,29850.7,NEAR_FLIP,EXPANSION,,24.183127962085305,,23.94,25.04,29.77,23.54,29258.27,694.0,-575.9799999999996,-1.9305998977685028,-606500.45,606500.45,4398418.05,92279.7,-1723457.13,-33.138347,2684.03,89,0,89,27.010000000000005,,
